,ID,NOM_TOPOGRAPHIE,NO_CIVIQUE,RUE,DESCRIPTION,SUPERFICIE,PERIMETRE,GEOMETRIE,LONGITUDE,LATITUDE
986,201867,Stationnement Centre communautaire Lebourgneuf,1650.0,Boulevard La Morille,Stationnements,0,0,POINT (-71.30665290873296 46.84315964990311),46.84315964990311,-71.30665290873296
987,202191,Stationnement Centre communautaire Saint-Émile,2210.0,Rue de la Faune,Stationnements,0,0,POINT (-71.33497566994609 46.87288914967352),46.87288914967352,-71.33497566994609
988,202193,Stationnement Centre communautaire St-Gérard,3259.0,Route de l'Aéroport,Stationnements,0,0,POINT (-71.429717594686 46.84085193686808),46.84085193686808,-71.429717594686
989,202194,Stationnement Centre communautaire St-Michel,1829.0,Boulevard Pie-XI Nord,Stationnements,0,0,POINT (-71.45040660758193 46.872516698183404),46.872516698183404,-71.45040660758193
990,202048,Stationnement Centre cult. et comm.,7575.0,Boulevard Henri-Bourassa,Stationnements,0,0,POINT (-71.26538635423393 46.85946166934377),46.85946166934377,-71.26538635423393
991,202195,Stationnement Centre culturel Georges-DOr,3490.0,Route de l'Aéroport,Stationnements,0,0,POINT (-71.4357362725594 46.843515301134794),46.843515301134794,-71.4357362725594
992,100971,Stationnement Centre Dallaire,,Boulevard Bastien,Stationnements,0,0,POINT (-71.33706681361753 46.858736009618234),46.858736009618234,-71.33706681361753
993,201869,Stationnement Centre d'art La Chapelle,620.0,Avenue Plante,Stationnements,0,0,POINT (-71.2608727619907 46.824694706396045),46.824694706396045,-71.2608727619907
994,100977,Stationnement Centre de détention de Québec,,Stationnement Centre de détention de Québec,Stationnements,0,0,POINT (-71.31392234480057 46.88755852665727),46.88755852665727,-71.31392234480057
995,202016,Stationnement Centre de glisse Myrand,2150.0,Avenue Chapdelaine,Stationnements,0,0,POINT (-71.27540868119158 46.79171918982389),46.79171918982389,-71.27540868119158
996,202141,Stationnement Centre de loirsirs La Sablière,156.0,Rue Bertrand,Stationnements,0,0,POINT (-71.18903554709071 46.90526352875425),46.90526352875425,-71.18903554709071
997,202144,Stationnement Centre de loisirs Jean-Guyon,153.0,Avenue des Sablonnières,Stationnements,0,0,POINT (-71.19566306717205 46.90498733675978),46.90498733675978,-71.19566306717205
998,202143,Stationnement Centre de loisirs Jean-Guyon,153.0,Avenue des Sablonnières,Stationnements,0,0,POINT (-71.19755430520846 46.906095020230296),46.906095020230296,-71.19755430520846
999,202145,Stationnement Centre de loisirs La Cavée,69.0,Avenue Juchereau,Stationnements,0,0,POINT (-71.19508296764998 46.86006071965114),46.86006071965114,-71.19508296764998
1000,202147,Stationnement Centre de loisirs La Ribambelle,333.0,Rue Perroteau,Stationnements,0,0,POINT (-71.19958769116477 46.88965714162172),46.88965714162172,-71.19958769116477
1001,201969,Stationnement Centre de loisirs Pie-XII,909.0,Boulevard Pie-XII,Stationnements,0,0,POINT (-71.32101592235719 46.76117258605074),46.76117258605074,-71.32101592235719
1002,201971,Stationnement Centre de loisirs Provancher,4170.0,Rue Michel-Hervé,Stationnements,0,0,POINT (-71.34348437270478 46.75154781572649),46.75154781572649,-71.34348437270478
1003,201977,Stationnement Centre de loisirs Saint-Ange,1545.0,Rang Saint-Ange,Stationnements,0,0,POINT (-71.40955440718137 46.76622406474776),46.76622406474776,-71.40955440718137
1004,201979,Stationnement Centre de loisirs Saint-Mathieu,1000.0,Rue de Bar-le-Duc,Stationnements,0,0,POINT (-71.30654387963533 46.76656027321052),46.76656027321052,-71.30654387963533
1005,201980,Stationnement Centre de loisirs Trois-Saisons,1390.0,Rue Buffon,Stationnements,0,0,POINT (-71.38004302117857 46.814842527327386),46.814842527327386,-71.38004302117857
1006,202151,Stationnement Centre de loisirs Ulric-Turcotte,35.0,Rue Vachon,Stationnements,0,0,POINT (-71.15870231431144 46.88625527548154),46.88625527548154,-71.15870231431144
1007,201713,Stationnement Centre de service Montmorency,1235.0,Boulevard Montmorency,Stationnements,0,0,POINT (-71.21803392056547 46.83024875973421),46.83024875973421,-71.21803392056547
1008,201843,Stationnement Centre de service Saint-Jacques,5548.0,Boulevard Saint-Jacques,Stationnements,0,0,POINT (-71.31930912116397 46.82407766709566),46.82407766709566,-71.31930912116397
1009,201981,Stationnement Centre de services Bélair,3110.0,Avenue Notre-Dame,Stationnements,0,0,POINT (-71.41731083169206 46.79586681285432),46.79586681285432,-71.41731083169206
1010,201987,Stationnement Centre de services Les Sources,1140.0,Rue du Capitaine-Bernier,Stationnements,0,0,POINT (-71.36253426365754 46.766648293593),46.766648293593,-71.36253426365754
1011,201820,Stationnement Centre de tri,1700.0,Rue Provinciale,Stationnements,0,0,POINT (-71.27229184955932 46.80161177738239),46.80161177738239,-71.27229184955932
1012,101002,Stationnement Centre Jos-A.-Lachance,3400.0,Boulevard Neuvialle,Stationnements,0,0,POINT (-71.31353701103406 46.81607510336872),46.81607510336872,-71.31353701103406
1013,201871,Stationnement Centre Michel-Labadie,3705.0,Avenue Chauveau,Stationnements,0,0,POINT (-71.34680809775354 46.8333423465681),46.8333423465681,-71.34680809775354
1014,201988,Stationnement Centre Persico,2040.0,Rue du Cardinal-Persico,Stationnements,0,0,POINT (-71.24550037911253 46.77454789499688),46.77454789499688,-71.24550037911253
1015,201873,Stationnement Centre récréatif Laurence-Perron,420.0,Rue Beaucage,Stationnements,0,0,POINT (-71.26668604652714 46.81371063775368),46.81371063775368,-71.26668604652714
1016,201773,Stationnement Centre récréatif Mgr Bouffard,,Rue Raoul-Jobin,Stationnements,0,0,POINT (-71.24391410599331 46.80819525084156),46.80819525084156,-71.24391410599331
1017,201753,Stationnement Centre récréatif Saint-Roch,,Rue du Prince-Édouard,Stationnements,0,0,POINT (-71.22288662502883 46.81779947210472),46.81779947210472,-71.22288662502883
1018,201821,Stationnement Centre régional de récupération,1780.0,Rue Provinciale,Stationnements,0,0,POINT (-71.2724080465045 46.801170630472825),46.801170630472825,-71.2724080465045
1019,202154,Stationnement Centre sportif Alexis-Bérubé,2175.0,Avenue Saint-Clément,Stationnements,0,0,POINT (-71.21209799959267 46.85037949195143),46.85037949195143,-71.21209799959267
1020,202153,Stationnement Centre sportif Alexis-Bérubé,2175.0,Avenue Saint-Clément,Stationnements,0,0,POINT (-71.21234807192921 46.85066266910396),46.85066266910396,-71.21234807192921
1021,201729,Stationnement Centre-Ville Ouest,,Rue Saint-Vallier Ouest,Stationnements,0,0,POINT (-71.23358546008613 46.81126169834235),46.81126169834235,-71.23358546008613
1022,100999,Stationnement CFP de Neufchatel,,Stationnement CFP de Neufchâtel,Stationnements,0,0,POINT (-71.34535468493287 46.83551215570657),46.83551215570657,-71.34535468493287
1023,202155,Stationnement Chalet aux Pignons verts,121.0,Rue Vachon,Stationnements,0,0,POINT (-71.15934266035582 46.88825783943278),46.88825783943278,-71.15934266035582
1024,202156,Stationnement Chalet Chevalier,491.0,Rue du Méandre,Stationnements,0,0,POINT (-71.21483256755467 46.88796503419796),46.88796503419796,-71.21483256755467
1025,202197,Stationnement Chalet des Chevaliers de Colomb,1506.0,Avenue du Lac-Saint-Charles,Stationnements,0,0,POINT (-71.37771801928254 46.91060062043253),46.91060062043253,-71.37771801928254
1026,202157,Stationnement Chalet La Bourrasque,3320.0,Avenue Mallet,Stationnements,0,0,POINT (-71.228525249552 46.86381949987144),46.86381949987144,-71.228525249552
1027,202159,Stationnement Chalet Noël-Langlois,99.0,Rue de la Terrasse-Orléans,Stationnements,0,0,POINT (-71.17466873851485 46.864766438224606),46.864766438224606,-71.17466873851485
1028,202160,Stationnement Chalet Saint-Ignace,3300.0,Chemin Royal,Stationnements,0,0,POINT (-71.20947446008077 46.85135420194135),46.85135420194135,-71.20947446008077
1029,202161,Stationnement Chalet Savio,95.0,Rue Savio,Stationnements,0,0,POINT (-71.17762587510518 46.873992914881775),46.873992914881775,-71.17762587510518
1030,201765,Stationnement Champlain 1,,Rue Champlain,Stationnements,0,0,POINT (-71.20808243052903 46.80315889401097),46.80315889401097,-71.20808243052903
1031,100770,Stationnement Champlain 2,,Rue Champlain,Stationnements,0,0,POINT (-71.20724803155778 46.803722898200995),46.803722898200995,-71.20724803155778
1032,202283,Stationnement Charles-H.-Blais,1445.0,Avenue Maguire,Stationnements,0,0,POINT (-71.25032020288016 46.779200812084675),46.779200812084675,-71.25032020288016
1033,202269,Stationnement Chemin du Pavillon,,Chemin du Pavillon,Stationnements,0,0,POINT (-71.31288009186568 46.752218230472565),46.752218230472565,-71.31288009186568
1034,101000,Stationnement Cinéplex-Odéon (Charest ),,Rue de la Chapelle,Stationnements,0,0,POINT (-71.22064644724759 46.814021074791235),46.814021074791235,-71.22064644724759
1035,202993,Stationnement Claire-Bonenfant,,Rue Claire-Bonenfant,Stationnements,0,0,POINT (-71.31487840558756 46.84068749860955),46.84068749860955,-71.31487840558756
1036,100960,Stationnement Club Price Cotsco,,Rue Bouvier,Stationnements,0,0,POINT (-71.27058045069568 46.839356114243955),46.839356114243955,-71.27058045069568
1037,201878,Stationnement Com. J.-P Nolin & Fernand-Dufour,,Rue Chabot,Stationnements,0,0,POINT (-71.26396605576147 46.81290490545242),46.81290490545242,-71.26396605576147
1038,201875,Stationnement Com. J.-P Nolin & Fernand-Dufour,,Avenue Ducharme,Stationnements,0,0,POINT (-71.26541156188897 46.812980829404076),46.812980829404076,-71.26541156188897
1039,201879,Stationnement Com. J.-P Nolin & Fernand-Dufour,,Boulevard Pierre-Bertrand,Stationnements,0,0,POINT (-71.26352774199599 46.81375454863979),46.81375454863979,-71.26352774199599
1040,201876,Stationnement Com. J.-P Nolin & Fernand-Dufour,,Avenue Ducharme,Stationnements,0,0,POINT (-71.26509649956195 46.81256151379405),46.81256151379405,-71.26509649956195
1041,201877,Stationnement Com. J.-P Nolin & Fernand-Dufour,,Rue Chabot,Stationnements,0,0,POINT (-71.2644566014714 46.812434363297896),46.812434363297896,-71.2644566014714
1042,202247,Stationnement Complexe 'H',860.0,Avenue Wilfrid-Laurier,Stationnements,0,0,POINT (-71.21305003402807 46.80769700104771),46.80769700104771,-71.21305003402807
1043,202031,"Stationnement Corridor des cheminots, Henri-B.",,Boulevard Henri-Bourassa,Stationnements,0,0,POINT (-71.24962259973475 46.85062781950605),46.85062781950605,-71.24962259973475
1044,202029,"Stationnement Corridor des cheminots, 58e Rue",,58e Rue Est,Stationnements,0,0,POINT (-71.25598424955815 46.850606918135284),46.850606918135284,-71.25598424955815
1045,201709,Stationnement Côte de la Pente-Douce,,Côte de la Pente-Douce,Stationnements,0,0,POINT (-71.24585435560084 46.80118922743294),46.80118922743294,-71.24585435560084
1046,201807,Stationnement Côte Dinan,,Rue Saint-Vallier Est,Stationnements,0,0,POINT (-71.2111462993528 46.81623105340533),46.81623105340533,-71.2111462993528
1047,100982,Stationnement Daishowa inc.,,Stationnement Papier  White Birch,Stationnements,0,0,POINT (-71.21696728390056 46.82375706206535),46.82375706206535,-71.21696728390056
1048,110131,Stationnement de Arrondissement de Charlesbourg,,76e Rue Est,Stationnements,0,0,POINT (-71.26537385930881 46.85947255749212),46.85947255749212,-71.26537385930881
1049,100970,Stationnement de la Canardière,,Stationnement Division équipement Secteur Est,Stationnements,0,0,POINT (-71.22179254196072 46.833323317394985),46.833323317394985,-71.22179254196072
1050,201809,Stationnement de la Chancelière,575.0,Rue du Roi,Stationnements,0,0,POINT (-71.22278002911415 46.81548036338739),46.81548036338739,-71.22278002911415
1051,202223,Stationnement De la Colline,,Boulevard de la Colline,Stationnements,0,0,POINT (-71.36647201151257 46.882770086096194),46.882770086096194,-71.36647201151257
1052,201748,Stationnement de l'Aqueduc,,Rue de l'Aqueduc,Stationnements,0,0,POINT (-71.24324028999015 46.80851407001933),46.80851407001933,-71.24324028999015
1053,103426,Stationnement de l'Église Saint-Charles-Garnier,1215.0,Avenue du Chanoine-Morel,Stationnements,0,0,POINT (-71.25134723206183 46.78628697292483),46.78628697292483,-71.25134723206183
1054,100984,Stationnement de l'Esplanade,,Stationnement de l'Esplanade,Stationnements,0,0,POINT (-71.21194110750648 46.811219019031824),46.811219019031824,-71.21194110750648
1055,101022,Stationnement de l'incinérateur,900.0,Boulevard Montmorency,Stationnements,0,0,POINT (-71.22054613565969 46.82821880806347),46.82821880806347,-71.22054613565969
1056,201719,Stationnement des Franciscains,,Avenue de l'Alverne,Stationnements,0,0,POINT (-71.23262807805882 46.80571299509409),46.80571299509409,-71.23262807805882
1057,201823,Stationnement des Outilleurs,2100.0,Rue des Outilleurs,Stationnements,0,0,POINT (-71.29506755521612 46.808376231887685),46.808376231887685,-71.29506755521612
1058,201825,Stationnement Desrochers,395.0,Rue Desrochers,Stationnements,0,0,POINT (-71.27062708408444 46.818777534101066),46.818777534101066,-71.27062708408444
1059,203087,Stationnement d'Estimauville RTC,,Boulevard Sainte-Anne,Stationnements,0,0,POINT (-71.21303928168591 46.846443761222595),46.846443761222595,-71.21303928168591
1060,202739,Stationnement D'Estimauville Sud,,Avenue D'Estimauville,Stationnements,0,0,POINT (-71.20937087772809 46.84226182769694),46.84226182769694,-71.20937087772809
1061,201711,Stationnement Domaine Maizerets,,Boulevard Montmorency,Stationnements,0,0,POINT (-71.21494091487776 46.83627996761394),46.83627996761394,-71.21494091487776
1062,202198,Stationnement du Centre com Édifice Denis-Giguère,305.0,Rue Racine,Stationnements,0,0,POINT (-71.36050720356378 46.85060028568348),46.85060028568348,-71.36050720356378
1063,202199,Stationnement du Centre com Édifice Denis-Giguère,305.0,Rue Racine,Stationnements,0,0,POINT (-71.35958863994017 46.85086634588484),46.85086634588484,-71.35958863994017
1064,202221,Stationnement du Centre écologique Léopold-E-Beau,433.0,Rue Delage,Stationnements,0,0,POINT (-71.37256392158565 46.91025420067553),46.91025420067553,-71.37256392158565
1065,202127,Stationnement du Centre sportif Marc-Simoneau,3500.0,Rue Cambronne,Stationnements,0,0,POINT (-71.20959518212972 46.862522577211685),46.862522577211685,-71.20959518212972
1066,202225,Stationnement Du Frère Élisée,99.0,Rue du Frère-Élisée,Stationnements,0,0,POINT (-71.35889451990603 46.85369818618572),46.85369818618572,-71.35889451990603
1067,202173,Stationnement du parc du Château-d'Eau,2964.0,Rue de la Faune,Stationnements,0,0,POINT (-71.3662618497342 46.86179875317136),46.86179875317136,-71.3662618497342
1068,201763,Stationnement du Père-Hiral,,Rue du Père-Hiral,Stationnements,0,0,POINT (-71.23109082392165 46.806110116212196),46.806110116212196,-71.23109082392165
1069,201751,Stationnement Dufferin,,Boulevard Charest Est,Stationnements,0,0,POINT (-71.21721809440237 46.815351267590984),46.815351267590984,-71.21721809440237
1070,201743,Stationnement Durocher,,Rue Durocher,Stationnements,0,0,POINT (-71.2343586982593 46.808449812581166),46.808449812581166,-71.2343586982593
1071,202168,Stationnement Écocentre Loretteville,1811.0,Chemin Saint-Barthélemy,Stationnements,0,0,POINT (-71.35185690579917 46.865145902379965),46.865145902379965,-71.35185690579917
1072,202169,Stationnement Écocentre Val-Bélair,1472.0,Rue Jean-Bardot,Stationnements,0,0,POINT (-71.45041014247562 46.87833013406941),46.87833013406941,-71.45041014247562
1073,201917,Stationnement Édifice Andrée-P.-Boucher,1130.0,Route de l'Église,Stationnements,0,0,POINT (-71.2926339873544 46.76951563646486),46.76951563646486,-71.2926339873544
1074,201919,Stationnement Édifice Andrée-P.-Boucher,1130.0,Route de l'Église,Stationnements,0,0,POINT (-71.29333470496618 46.770147169533054),46.770147169533054,-71.29333470496618
1075,201921,Stationnement Édifice Blaise-Pascal,3100.0,Avenue Blaise-Pascal,Stationnements,0,0,POINT (-71.32614105812866 46.78052778385602),46.78052778385602,-71.32614105812866
1076,201797,Stationnement Édifice Chauveau,2.0,Rue Pierre-Olivier-Chauveau,Stationnements,0,0,POINT (-71.20910259757012 46.81444020401863),46.81444020401863,-71.20910259757012
1077,201923,Stationnement Édifice De Lestres,715.0,Avenue De Lestres,Stationnements,0,0,POINT (-71.31201962765232 46.782382375030146),46.782382375030146,-71.31201962765232
1078,202122,Stationnement Édifice des Travaux publics,415.0,Boulevard Raymond,Stationnements,0,0,POINT (-71.1823046942987 46.88344716488729),46.88344716488729,-71.1823046942987
1079,201725,Stationnement Édifice F.X. Drolet,245.0,Rue du Pont,Stationnements,0,0,POINT (-71.22255178390901 46.81851281784455),46.81851281784455,-71.22255178390901
1080,202019,Stationnement Édifice Joseph-Morin,950.0,Avenue Roland-Beaudin,Stationnements,0,0,POINT (-71.29803312182217 46.77159838622099),46.77159838622099,-71.29803312182217
1081,202032,Stationnement Édifice René-Bédard,160.0,76e Rue Est,Stationnements,0,0,POINT (-71.26586506301236 46.8588260080246),46.8588260080246,-71.26586506301236
1082,202033,Stationnement Édifice René-Bédard,160.0,76e Rue Est,Stationnements,0,0,POINT (-71.2660889634948 46.858798782457825),46.858798782457825,-71.2660889634948
1083,202227,Stationnement Église de Loretteville,277.0,Rue Racine,Stationnements,0,0,POINT (-71.35915254247205 46.85182556681912),46.85182556681912,-71.35915254247205
1084,202123,Stationnement Église Montmorency,15.0,Rue Monseigneur-Marc-Leclerc,Stationnements,0,0,POINT (-71.15644054645696 46.877906168341006),46.877906168341006,-71.15644054645696
1085,202124,Stationnement Église Montmorency,15.0,Rue Monseigneur-Marc-Leclerc,Stationnements,0,0,POINT (-71.15602871396558 46.87835009210308),46.87835009210308,-71.15602871396558
1086,202231,Stationnement entrepôt Haute-Saint-Charles,525.0,Rue du Lac-Fripon,Stationnements,0,0,POINT (-71.37779690368507 46.90839787684741),46.90839787684741,-71.37779690368507
1087,202162,Stationnement Entrepôt Hugues-Pommier,30.0,Rue Hugues-Pommier,Stationnements,0,0,POINT (-71.19408859592392 46.860290225617696),46.860290225617696,-71.19408859592392
1088,201827,Stationnement Entrepreneurs,350.0,Rue des Entrepreneurs,Stationnements,0,0,POINT (-71.27334075933607 46.822326051796324),46.822326051796324,-71.27334075933607
1089,201828,Stationnement Entrepreneurs,350.0,Rue des Entrepreneurs,Stationnements,0,0,POINT (-71.2728737386985 46.82252321361927),46.82252321361927,-71.2728737386985
1090,202402,Stationnement ExpoCité - P1,,Rue Soumande,Stationnements,0,0,POINT (-71.25037310304218 46.828787326201244),46.828787326201244,-71.25037310304218
1091,202408,Stationnement ExpoCité - P10,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.25196955323206 46.82599863369477),46.82599863369477,-71.25196955323206
1092,203053,Stationnement ExpoCité - P2,,Avenue du Colisée,Stationnements,0,0,POINT (-71.24768487760855 46.830681854611655),46.830681854611655,-71.24768487760855
1093,202404,Stationnement ExpoCité - P4,,Avenue du Colisée,Stationnements,0,0,POINT (-71.2445874115932 46.82997565297992),46.82997565297992,-71.2445874115932
1094,202405,Stationnement ExpoCité - P5,,Boulevard Wilfrid-Hamel,Stationnements,0,0,POINT (-71.24493630942143 46.828501281305144),46.828501281305144,-71.24493630942143
1095,203054,Stationnement ExpoCité - P6A,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.2473995617017 46.826651987084404),46.826651987084404,-71.2473995617017
1096,202407,Stationnement ExpoCité - P7,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.24812136907236 46.8246191012037),46.8246191012037,-71.24812136907236
1097,202401,Stationnement ExpoCité - P9,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.25216572842199 46.82734214582043),46.82734214582043,-71.25216572842199
1098,203055,Stationnement ExpoCité-P1A,,Rue Soumande,Stationnements,0,0,POINT (-71.24873984925766 46.83026603008911),46.83026603008911,-71.24873984925766
1099,202403,Stationnement ExpoCité-P3A,,Avenue du Colisée,Stationnements,0,0,POINT (-71.2471649894222 46.83165460368137),46.83165460368137,-71.2471649894222
1100,203060,Stationnement ExpoCité-P3B,,Avenue du Colisée,Stationnements,0,0,POINT (-71.246034999715 46.83165828820584),46.83165828820584,-71.246034999715
1101,203059,Stationnement ExpoCité-P3C,,Avenue du Colisée,Stationnements,0,0,POINT (-71.2453432264415 46.83116610391606),46.83116610391606,-71.2453432264415
1102,202406,Stationnement ExpoCité-P6B,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.24667900172413 46.8259151190705),46.8259151190705,-71.24667900172413
1103,202411,Stationnement ExpoCité-P8,,Rue de l'Exposition,Stationnements,0,0,POINT (-71.24961262247041 46.82763899546346),46.82763899546346,-71.24961262247041
1104,201853,Stationnement Foucault Parc linéaire,,Boulevard Wilfrid-Hamel,Stationnements,0,0,POINT (-71.31071412231015 46.80650838922434),46.80650838922434,-71.31071412231015
1105,100820,Stationnement Franklin/Signaï,,Rue Franklin,Stationnements,0,0,POINT (-71.2309661425186 46.80911718652418),46.80911718652418,-71.2309661425186
1106,100957,Stationnement Galeries de la Canardière,,Avenue D'Estimauville,Stationnements,0,0,POINT (-71.21603849176105 46.84447696958915),46.84447696958915,-71.21603849176105
1107,202069,Stationnement Garage mécanique 76e Rue,165.0,76e Rue Est,Stationnements,0,0,POINT (-71.26665537784764 46.85960360123852),46.85960360123852,-71.26665537784764
1108,202067,Stationnement Garage mécanique 76e Rue,165.0,76e Rue Est,Stationnements,0,0,POINT (-71.26622586321055 46.85968998005621),46.85968998005621,-71.26622586321055
1109,201925,Stationnement Garage municipal de Cap-Rouge,1423.0,Rue du Gallion-du-Roy,Stationnements,0,0,POINT (-71.34839949346829 46.74886739290491),46.74886739290491,-71.34839949346829
1110,202021,Stationnement Garage municipal de Sillery,1815.0,Côte de Sillery,Stationnements,0,0,POINT (-71.24715735733432 46.7730602707351),46.7730602707351,-71.24715735733432
1111,202022,Stationnement Garage municipal de Sillery,2025.0,Côte de Sillery,Stationnements,0,0,POINT (-71.24631724141624 46.772749712141746),46.772749712141746,-71.24631724141624
1112,101041,Stationnement Gare-du-Palais,,Rue Saint-Nicolas,Stationnements,0,0,POINT (-71.2145942214196 46.81699555875029),46.81699555875029,-71.2145942214196
1113,201901,Stationnement Giguère Est,,Avenue Giguère,Stationnements,0,0,POINT (-71.25650362509421 46.812021023889564),46.812021023889564,-71.25650362509421
1114,201902,Stationnement Giguère Ouest,,Avenue Giguère,Stationnements,0,0,POINT (-71.25755453176191 46.81250493605751),46.81250493605751,-71.25755453176191
1115,202235,Stationnement Giroux,29.0,Rue Giroux,Stationnements,0,0,POINT (-71.35799618064144 46.85175751067144),46.85175751067144,-71.35799618064144
1116,202111,Stationnement Halte Armand-Grenier,,Avenue des Cascades,Stationnements,0,0,POINT (-71.20778414597619 46.86503403980487),46.86503403980487,-71.20778414597619
1117,101056,Stationnement Hôpital de l'Enfant-Jésus,,18e Rue,Stationnements,0,0,POINT (-71.2246891782315 46.83717529952796),46.83717529952796,-71.2246891782315
1118,203057,Stationnement Hôpital du Sacré-Coeur,,Avenue du Sacré-Coeur,Stationnements,0,0,POINT (-71.245719015898 46.81192349194499),46.81192349194499,-71.245719015898
1119,104271,Stationnement Hôpital du Saint-Sacrement,1050.0,Chemin Sainte-Foy,Stationnements,0,0,POINT (-71.2453472511187 46.79905541645587),46.79905541645587,-71.2453472511187
1120,101040,Stationnement Hôpital Hôtel-Dieu-de-Québec,,Côte du Palais,Stationnements,0,0,POINT (-71.2108162828649 46.81499689151063),46.81499689151063,-71.2108162828649
1121,101038,Stationnement Hôpital Jeffery-Hale,,Chemin Sainte-Foy,Stationnements,0,0,POINT (-71.25376735405786 46.7975723984161),46.7975723984161,-71.25376735405786
1122,101024,Stationnement Hôpital Saint-François-d'Assise,,Rue Ozanam,Stationnements,0,0,POINT (-71.23752378731498 46.828617199670006),46.828617199670006,-71.23752378731498
1123,202229,Stationnement Hôtel Château Laurier,1220.0,Place George-V Ouest,Stationnements,0,0,POINT (-71.2149751592792 46.80628724113864),46.80628724113864,-71.2149751592792
1124,101006,Stationnement Hôtel de ville,2.0,Rue des Jardins,Stationnements,0,0,POINT (-71.20832525709358 46.81375164683905),46.81375164683905,-71.20832525709358
1125,201798,Stationnement Hôtel de ville,2.0,Rue des Jardins,Stationnements,0,0,POINT (-71.20805343990938 46.81385896332357),46.81385896332357,-71.20805343990938
1126,101037,Stationnement Hôtel Loews Le Concorde,1225.0,Cours du Général-De Montcalm,Stationnements,0,0,POINT (-71.21724405305557 46.80534257854886),46.80534257854886,-71.21724405305557
1127,101039,Stationnement Hôtel Ramada (centre-ville),395.0,Rue de la Couronne,Stationnements,0,0,POINT (-71.2246565560608 46.814571658947486),46.814571658947486,-71.2246565560608
1128,202347,Stationnement Îlot du Palais,,Rue Vallière,Stationnements,0,0,POINT (-71.21455347784465 46.81564815954638),46.81564815954638,-71.21455347784465
1129,202249,Stationnement I.N.R.S.,490.0,Rue de la Couronne,Stationnements,0,0,POINT (-71.22439246730889 46.81269856245693),46.81269856245693,-71.22439246730889
1130,100985,Stationnement IRDPQ Inst. réadaptation de Québ,525.0,Rue Irma-LeVasseur,Stationnements,0,0,POINT (-71.24391867179033 46.819952633429814),46.819952633429814,-71.24391867179033
1131,202118,Stationnement Jean-Coutu,,Chemin Royal,Stationnements,0,0,POINT (-71.21145860569028 46.850120725192376),46.850120725192376,-71.21145860569028
1132,101157,Stationnement Jean-de-Brébeuf,1600.0,8e Avenue,Stationnements,0,0,POINT (-71.22944236427921 46.83324346434973),46.83324346434973,-71.22944236427921
1133,100968,Stationnement La Maison Bouclair (Neu),4096.0,Boulevard de l'Auvergne,Stationnements,0,0,POINT (-71.34919747880437 46.82931579644944),46.82931579644944,-71.34919747880437
1134,201829,Stationnement Laboratoire Saint-Sacrement,210.0,Avenue Saint-Sacrement,Stationnements,0,0,POINT (-71.26626363197403 46.804175866304426),46.804175866304426,-71.26626363197403
1135,202172,Stationnement Lapierre (Corr. des Cheminots),,Avenue Lapierre,Stationnements,0,0,POINT (-71.3303226795884 46.86236244542501),46.86236244542501,-71.3303226795884
1136,101020,Stationnement Les Jardins Mérici,10.0,Rue des Jardins-Mérici,Stationnements,0,0,POINT (-71.23383508814783 46.7941401689086),46.7941401689086,-71.23383508814783
1137,201953,Stationnement Maguire,1441.0,Avenue Maguire,Stationnements,0,0,POINT (-71.25078892193582 46.779902990773635),46.779902990773635,-71.25078892193582
1138,201991,Stationnement Maison des Jésuites de Sillery,2320.0,Chemin du Foulon,Stationnements,0,0,POINT (-71.25827798392547 46.76837943651603),46.76837943651603,-71.25827798392547
1139,201992,Stationnement Maison des Jésuites de Sillery,2320.0,Chemin du Foulon,Stationnements,0,0,POINT (-71.2577179738066 46.7684205508151),46.7684205508151,-71.2577179738066
1140,201993,Stationnement Maison des jeunes de La Symbiose,1210.0,Rue Provancher,Stationnements,0,0,POINT (-71.35113214944285 46.75767327155444),46.75767327155444,-71.35113214944285
1141,202049,Stationnement Maison des jeunes L'intégrale,17099.0,Boulevard Henri-Bourassa,Stationnements,0,0,POINT (-71.29473184128155 46.888640873921446),46.888640873921446,-71.29473184128155
1142,202113,Stationnement Maison des Tessier-Dit-Laplante,2328.0,Avenue Royale,Stationnements,0,0,POINT (-71.15773155589672 46.884732432608295),46.884732432608295,-71.15773155589672
1143,201750,Stationnement Maison Dorion-Coulombe,,Rue Domagaya,Stationnements,0,0,POINT (-71.23997378314597 46.82265218895859),46.82265218895859,-71.23997378314597
1144,201927,Stationnement Maison du lac,3180.0,Rue Laberge,Stationnements,0,0,POINT (-71.33227991760553 46.787766741363725),46.787766741363725,-71.33227991760553
1145,202051,Stationnement Maison Ephraïm-Bédard,7655.0,Chemin Samuel,Stationnements,0,0,POINT (-71.26648663952469 46.86060737741259),46.86060737741259,-71.26648663952469
1146,202071,Stationnement Maison Falardeau,7930.0,1re Avenue,Stationnements,0,0,POINT (-71.26937452244654 46.86058040576293),46.86058040576293,-71.26937452244654
1147,202023,Stationnement Maison Hamel-Bruneau,2608.0,Chemin Saint-Louis,Stationnements,0,0,POINT (-71.27281215560629 46.766783113470616),46.766783113470616,-71.27281215560629
