OBJECTID;DT_MAJ_GDUNO;CD_IMM;CD_CS;NUM_IMM_CS;NOM_OFFCL;ADRS_GEO_L1_GDUNO;ADRS_GEO_L2_GDUNO;CD_MUNCP;NOM_MUNCP;STAT_MUNCP;CD_POSTL_GDUNO;PRESC;PRIM;SEC;FORM_PRO;ADULTE;STAT_PROP_IMM;COORD_X_LL84;COORD_Y_LL84;ORDRE_ENS;TYPE_CS;STYLE_CART
3323;20201019;763138;763000;138;Grands-Êtres, des;1150, rue Deguire;;66023;Montréal;V;H4L1M2;1;1;0;0;1;Propriété de la CS;-73.686584;45.521555;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
3324;20201019;723811;723000;811;Musée de la Pulperie;300, rue Dubuc;;94068;Saguenay;V;G7J4M1;0;0;0;0;1;Location;-71.081748;48.421881;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3488;20201019;733005;733000;005;Complexe sportif de l'école De Rochebelle;1095, avenue De Rochebelle;;23027;Québec;V;G1V4P8;0;0;1;0;0;Propriété de la CS;-71.299626;46.769306;Secondaire;Franco;3_Imm_Franco_secondaire
3489;20201019;852813;852000;813;Local satellite CFGA (Saint-Jérôme);300, rue Longpré;;75017;Saint-Jérôme;V;J7Y3B9;0;0;0;0;1;Location;-74.010555;45.776;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3490;20201019;772019;772000;019;Forêt, de la;219, avenue du Bois-Franc;;81017;Gatineau;V;J9J2V3;1;1;0;0;0;Propriété de la CS;-75.845103;45.415463;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3491;20201019;831096;831000;096;Cime, de la;445, rue de Chartres;;65005;Laval;V;H7N1V8;1;1;0;0;0;Propriété de la CS;-73.702113;45.559173;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3492;20201019;723815;723000;815;Les Aînés de l'Anse;257, rue Saint-Jean-Baptiste;;94210;L'Anse-Saint-Jean;M;G0V1J0;0;0;0;0;1;Location;-70.208102;48.231865;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3493;20201019;864071;864000;071;Agora / Tourterelle, de L';1001, rue du Centenaire;;58227;Longueuil;V;J4V1B8;1;1;1;1;0;Propriété de la CS;-73.452116;45.488479;Préscolaire - Primaire - Secondaire - Formation professionnelle;Franco;2_Imm_Franco_prim_sec
3494;20201019;763140;763000;140;CEA Jeanne-Sauvé, édifice Saint-Jean;4280, boulevard Saint-Jean;;66142;Dollard-Des Ormeaux;V;H9H2A5;0;0;0;0;1;Propriété de la CS;-73.843349;45.480707;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3495;20201019;853812;853000;812;Saint-Adolphe-d'Howard, primaire;110, rue du Collège;;77065;Saint-Adolphe-d'Howard;M;J0T2B0;1;1;0;0;0;Location;-74.338261;45.970111;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3496;20201019;853813;853000;813;Expédition, de l';1450, rue Saint-Jean;;77022;Sainte-Adèle;V;J8B1E6;1;1;0;0;0;Location;-74.124391;45.940402;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3497;20201019;761801;761000;801;Centre de services aux entreprises;5055, boul. Métropolotain Est;;66023;Montréal;V;H1R1Z7;0;0;0;1;1;Location;-73.591928;45.580061;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3498;20201019;842817;842000;817;Centre de formation de Lavaltrie;551, rue Notre-Dame;;52007;Lavaltrie;V;J5T1P2;0;0;0;0;1;Location;-73.2942;45.872098;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3676;20201019;689075;689000;075;Maison mobile 10R1;Vieux Fort;;98010;Bonne-Espérance;M;G0G2G0;0;0;0;0;0;Propriété de la CS;-57.823623;51.425443;;Statut;5_Imm_Statut_Autre
3677;20201019;689033;689000;033;Résidence 07A1,A2;Baie des Moutons;;98014;Gros-Mécatina;M;G0G2C0;0;0;0;0;0;Propriété de la CS;-59.026963;50.773539;;Statut;5_Imm_Statut_Autre
3678;20201019;689034;689000;034;Résidence 08A1,A2,A3;La Tabatière;;98014;Gros-Mécatina;M;G0G1T0;0;0;0;0;0;Propriété de la CS;-58.960485;50.829093;;Statut;5_Imm_Statut_Autre
3679;20201019;689038;689000;038;Résidence 03M1;Chevery;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G1G0;0;0;0;0;0;Propriété de la CS;-59.62026;50.466849;;Statut;5_Imm_Statut_Autre
3680;20201019;732953;732000;953;Terrain vacant;1360, 1re Avenue;;23027;Québec;V;;0;0;0;0;0;Propriété de la CS;-71.235135;46.827697;;Franco;5_Imm_Franco_Autre
3681;20201019;689040;689000;040;Résidence 04A3,A4;Harrington Harbour;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G1N0;0;0;0;0;0;Propriété de la CS;-59.480023;50.500137;;Statut;5_Imm_Statut_Autre
3682;20201019;689043;689000;043;Résidence 06M1;Tête-à-la-Baleine;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G2W0;0;0;0;0;0;Propriété de la CS;-59.322264;50.702475;;Statut;5_Imm_Statut_Autre
3683;20201019;689044;689000;044;Résidence 06M2;Tête-à-la-Baleine;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G2W0;0;0;0;0;0;Propriété de la CS;-59.322269;50.702472;;Statut;5_Imm_Statut_Autre
3684;20201019;689045;689000;045;Résidence 06M3;Tête-à-la-Baleine;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G2W0;0;0;0;0;0;Propriété de la CS;-59.32226;50.702472;;Statut;5_Imm_Statut_Autre
3685;20201019;689046;689000;046;Résidence 02M1;La Romaine;;98804;La Romaine;R;G0G1M0;0;0;0;0;0;Propriété de la CS;-60.668773;50.21897;;Statut;5_Imm_Statut_Autre
3686;20201019;763098;763000;098;Siège social;1100, boulevard Côte Vertu;;66023;Montréal;V;H4L4V1;0;0;0;0;0;Propriété de la CS;-73.677482;45.517556;;Franco;5_Imm_Franco_Autre
3687;20201019;887123;887000;123;Résidence - 566;4440, avenue Draper;;66023;Montréal;V;H4A2P2;0;0;0;0;0;Propriété de la CS;-73.627976;45.473564;;Anglo;5_Imm_Anglo_Autre
3864;20201019;769616;769000;616;Résidence;616;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103582;58.454044;;Statut;5_Imm_Statut_Autre
3865;20201019;769617;769000;617;Bâtiment support;617;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103554;58.454044;;Statut;5_Imm_Statut_Autre
3866;20201019;769623;769000;623;Résidence;623;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103554;58.454051;;Statut;5_Imm_Statut_Autre
3867;20201019;769630;769000;630;Entrepôt;630;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103539;58.454044;;Statut;5_Imm_Statut_Autre
3868;20201019;762162;762000;162;Le 1635, rue Darling;1635, rue Darling;;66023;Montréal;V;H1W2W4;0;0;0;0;0;Propriété de la CS;-73.54327;45.541545;;Franco;5_Imm_Franco_Autre
3869;20201019;762951;762000;951;Lot 1 853 526;rue Eleanor;;66023;Montréal;V;H3C2C1;0;0;0;0;0;Propriété de la CS;-73.560821;45.49259;;Franco;5_Imm_Franco_Autre
3870;20201019;769125;769000;125;Résidence;827;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
3871;20201019;769132;769000;132;Résidence;818;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
3872;20201019;769633;769000;633;Résidence;633;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103568;58.454059;;Statut;5_Imm_Statut_Autre
3873;20201019;769154;769000;154;Entrepôt;154;;99100;Tasiujaq;VN;J0M1T0;0;0;0;0;0;Propriété de la CS;-69.928695;58.694902;;Statut;5_Imm_Statut_Autre
3874;20201019;769169;769000;169;Entrepôt;5033;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
3875;20201019;769200;769000;200;Résidence;200;;99105;Aupaluk;VN;J0M1X0;0;0;0;0;0;Propriété de la CS;-69.604536;59.303713;;Statut;5_Imm_Statut_Autre
3876;20201019;769201;769000;201;Résidence;201;;99105;Aupaluk;VN;J0M1X0;0;0;0;0;0;Propriété de la CS;-69.604536;59.303713;;Statut;5_Imm_Statut_Autre
3325;20201019;723812;723000;812;La Maisonnée d'Évelyne;546, boulevard Talbot;;94068;Saguenay;V;G7H4A5;0;0;0;0;1;Location;-71.043793;48.421354;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3326;20201019;862814;862000;814;Immeuble de la région de Beloeil;2055, rue de l'Industrie;;57045;Saint-Mathieu-de-Beloeil;M;J3G4S5;0;0;0;1;0;Location;-73.233765;45.596966;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3327;20201019;742806;742000;806;Centre d'entrepreneuriat de Shawinigan;1250, avenue de la Station;;36033;Shawinigan;V;G9N8K9;0;0;0;1;0;Location;-72.749292;46.545824;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3328;20201019;831052;831000;052;Avenir, de l';5055, chemin du Souvenir;;65005;Laval;V;H7W1E1;1;1;0;0;0;Propriété de la CS;-73.776644;45.536311;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3329;20201019;831065;831000;065;Équinoxe, de l';2949, boul. de la Renaissance;;65005;Laval;V;H7L0H3;1;1;0;0;0;Propriété de la CS;-73.775267;45.604691;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3330;20201019;752002;752000;002;Boisé-Fabi, du;700, rue André-Mathieu;;43027;Sherbrooke;V;J1N0Z9;1;1;0;0;0;Propriété de la CS;-71.973856;45.363529;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3331;20201019;782027;782000;027;Serre horticole D'Iberville;275, avenues Forbes;;86042;Rouyn-Noranda;V;J9X5C9;1;1;1;0;0;Propriété de la CS;-79.008478;48.234835;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
3332;20201019;831063;831000;063;Léon-Guilbault, édifice 3;83, boulevard des Prairies;;65005;Laval;V;H7N2T3;1;1;0;0;0;Propriété de la CS;-73.684004;45.554522;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3333;20201019;831143;831000;143;Léon-Guilbault, édifice 2;14, rue Émile;;65005;Laval;V;H7N4K8;1;1;0;0;0;Propriété de la CS;-73.684138;45.555008;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3334;20201019;752804;752000;804;Édifice Galt;1150, rue Galt Est;;43027;Sherbrooke;V;J1G1Y5;0;0;0;1;0;Location;-71.862995;45.396421;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3335;20201019;872023;872000;023;CFP Le Trécarré;605, rue Notre-Dame Est;;39062;Victoriaville;V;G6P6Y9;0;0;1;1;1;Propriété de la CS;-71.940857;46.062277;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
3499;20201019;751808;751000;808;Pavillon Notre-Dame-des-Prés - Compton;31, chemin de Hatley;;44071;Compton;M;J0B1L0;1;1;0;0;0;Location;-71.829105;45.240469;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3500;20201019;864028;864000;028;Jardin-Bienville, du;3950, rue Emma-Collin;;58227;Longueuil;V;J3Y0T4;1;1;0;0;0;Propriété de la CS;-73.383124;45.471497;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3501;20201019;771006;771000;006;Sommet, du;2197, montée Paiement;;82015;Val-des-Monts;M;J8N7C9;1;1;0;0;0;Propriété de la CS;-75.626;45.600132;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3502;20201019;763143;763000;143;Odyssée, de l';4348, rue Alain;;66023;Montréal;V;H9H2R7;1;1;0;0;0;Propriété de la CS;-73.861621;45.475417;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3503;20201019;763144;763000;144;Gentilly, édifice de la Présentation;244, avenue de la Présentation;;66087;Dorval;V;H9S3L6;1;1;0;0;0;Propriété de la CS;-73.736832;45.441762;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3504;20201019;713803;713000;803;CEA FAD;160, rue Saint-Viateur Est;;66023;Montréal;V;H2T1A8;0;0;0;0;1;Location;-73.596919;45.527048;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3505;20201019;721805;721000;805;Le Tournant 3F;1500, rue des Érables;;92022;Dolbeau-Mistassini;V;G8L2W7;0;0;0;0;1;Location;-72.22768;48.880553;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3506;20201019;762193;762000;193;François-de-Laval, annexe;12020, av. du Bois-de-Boulogne;;66023;Montréal;V;H3M2X9;1;1;0;0;0;Propriété de la CS;-73.695202;45.542568;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3507;20201019;831091;831000;091;Val-des-Ruisseaux, de;650, avenue des Pélicans;;65005;Laval;V;H7A3K1;1;1;0;0;0;Propriété de la CS;-73.611665;45.656307;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3508;20201019;792005;792000;005;Pavillon G. Scherrer;100, rue Comeau;;97007;Sept-Îles;V;G4R1J4;0;0;0;1;0;Propriété de la CS;-66.368228;50.220805;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3509;20201019;871805;871000;805;Perséides, des;1325, avenue des Pensées;;38010;Bécancour;V;G9H2T1;1;1;0;0;0;Location;-72.507501;46.328784;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3688;20201019;887125;887000;125;Résidence - 538;7920, chemin Westbrooke;;66058;Côte-Saint-Luc;V;H4W1J6;0;0;0;0;0;Propriété de la CS;-73.664061;45.462263;;Anglo;5_Imm_Anglo_Autre
3689;20201019;763055;763000;055;Point de service Verdun (SRM);4330, boulevard Champlain;;66023;Montréal;V;H4G1A8;0;0;0;0;0;Propriété de la CS;-73.578973;45.461084;;Franco;5_Imm_Franco_Autre
3690;20201019;887026;887000;026;Nations, des;4860, rue Vézina;;66023;Montréal;V;H3W1C1;0;0;0;0;0;Propriété de la CS;-73.64363;45.495873;;Anglo;5_Imm_Anglo_Autre
3691;20201019;763053;763000;053;Centre éducatif;8700, boulevard Champlain;;66023;Montréal;V;H8P3H7;0;0;0;0;0;Propriété de la CS;-73.621448;45.41789;;Franco;5_Imm_Franco_Autre
3692;20201019;723813;723000;813;Domaine du Cap;885, rue Victoria;;94068;Saguenay;V;G7B3M9;0;0;0;0;0;Location;-70.881817;48.343038;;Franco;5_Imm_Franco_Autre
3693;20201019;763108;763000;108;Strathcona;520, chemin Côte Ste-Catherine;;66023;Montréal;V;H2V2B8;0;0;0;0;0;Propriété de la CS;-73.609435;45.514051;;Franco;5_Imm_Franco_Autre
3694;20201019;763122;763000;122;Crawford Park Cottage;1385, rue Clémenceau;;66023;Montréal;V;H4H2R2;0;0;0;0;0;Propriété de la CS;-73.587678;45.43755;;Franco;5_Imm_Franco_Autre
3695;20201019;762065;762000;065;Le 6520, boulevard Gouin Ouest;6520, boulevard Gouin Ouest;;66023;Montréal;V;H4K1B2;0;0;0;0;0;Propriété de la CS;-73.725898;45.528314;;Franco;5_Imm_Franco_Autre
3696;20201019;887109;887000;109;Résidence - 576;263, avenue Percival;;66047;Montréal-Ouest;V;H4X1T8;0;0;0;0;0;Propriété de la CS;-73.654999;45.454501;;Anglo;5_Imm_Anglo_Autre
3697;20201019;887004;887000;004;Administration;6000, avenue Fielding;;66023;Montréal;V;H3X1T4;0;0;0;0;0;Propriété de la CS;-73.636161;45.476157;;Anglo;5_Imm_Anglo_Autre
3698;20201019;762089;762000;089;Le 4251, rue Saint-Urbain;4251, rue Saint-Urbain;;66023;Montréal;V;H2W1V6;0;0;0;0;0;Propriété de la CS;-73.583353;45.517538;;Franco;5_Imm_Franco_Autre
3699;20201019;887113;887000;113;Résidence - 558;150, avenue Kindersley;;66072;Mont-Royal;V;H3R1R5;0;0;0;0;0;Propriété de la CS;-73.647215;45.514709;;Anglo;5_Imm_Anglo_Autre
3877;20201019;769653;769000;653;Résidence;987;;99075;Kuujjuarapik;VN;J0M1G0;0;0;0;0;0;Propriété de la CS;-77.762345;55.278396;;Statut;5_Imm_Statut_Autre
3878;20201019;769655;769000;655;Duplex;873/875;;99075;Kuujjuarapik;VN;J0M1G0;0;0;0;0;0;Propriété de la CS;-77.762345;55.278396;;Statut;5_Imm_Statut_Autre
3879;20201019;769657;769000;657;Duplex;877/879;;99075;Kuujjuarapik;VN;J0M1G0;0;0;0;0;0;Propriété de la CS;-77.762345;55.278396;;Statut;5_Imm_Statut_Autre
3880;20201019;769659;769000;659;Entrepôt;1170;;99075;Kuujjuarapik;VN;J0M1G0;0;0;0;0;0;Propriété de la CS;-77.762345;55.278396;;Statut;5_Imm_Statut_Autre
3882;20201019;769063;769000;063;Quadruplex;63;;99090;Kangiqsualujjuaq;VN;J0M1N0;0;0;0;0;0;Propriété de la CS;-65.958364;58.697326;;Statut;5_Imm_Statut_Autre
3883;20201019;769203;769000;203;Duplex;203;;99105;Aupaluk;VN;J0M1X0;0;0;0;0;0;Propriété de la CS;-69.604536;59.303713;;Statut;5_Imm_Statut_Autre
3884;20201019;769250;769000;250;Duplex;250;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
3885;20201019;769252;769000;252;Triplex / Entrepôt;252;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
3886;20201019;769450;769000;450;Duplex;450 A-B;;99140;Ivujivik;VN;J0M1H0;0;0;0;0;0;Propriété de la CS;-77.917714;62.41521;;Statut;5_Imm_Statut_Autre
3887;20201019;769451;769000;451;Entrepôt;451;;99140;Ivujivik;VN;J0M1H0;0;0;0;0;0;Propriété de la CS;-77.917714;62.41521;;Statut;5_Imm_Statut_Autre
3888;20201019;769253;769000;253;Résidence;253;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
3889;20201019;769254;769000;254;Résidence;254;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
3336;20201019;831094;831000;094;Édifice Cunard;2100, rue Cunard;;65005;Laval;V;H7S2G5;0;0;0;1;1;Propriété de la CS;-73.746636;45.574794;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3337;20201019;865010;865000;010;Carignan-Salières;1551, rue de l'École;;57010;Carignan;V;J3L0X1;1;1;0;0;1;Propriété de la CS;-73.343559;45.462941;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
3338;20201019;762194;762000;194;Transitoire - Le 6650, 39e Avenue;6650, 39e Avenue;;66023;Montréal;V;H1T2W8;1;1;0;0;0;Propriété de la CS;-73.573679;45.57293;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3339;20201019;873015;873000;015;CFP Paul-Rousseau - Véhicules lourds;220, boulevard Industriel;;49048;Saint-Germain-de-Grantham;M;J0C1K0;0;0;1;1;0;Propriété de la CS;-72.586386;45.850968;Secondaire - Formation professionnelle;Franco;3_Imm_Franco_secondaire
3340;20201019;723806;723000;806;Chartwell Villa Saguenay;1901, rue des Roitelets;;94068;Saguenay;V;G7H7L7;0;0;0;0;1;Location;-71.050287;48.393235;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3341;20201019;723807;723000;807;Villa Goyette;863, rue Bagot;;94068;Saguenay;V;G7B2N6;0;0;0;0;1;Location;-70.879787;48.338449;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3342;20201019;723808;723000;808;Villa Chicoutimi;220, rue Don-Bosco;;94068;Saguenay;V;G7H7P6;0;0;0;0;1;Location;-71.063762;48.408485;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3343;20201019;723809;723000;809;Maison des familles de La Baie;864, rue de la Fabrique;;94068;Saguenay;V;G7B2S8;0;0;0;0;1;Location;-70.880979;48.340981;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3344;20201019;723810;723000;810;Château Dubuc;306, rue La Fontaine;;94068;Saguenay;V;G7H4T8;0;0;0;0;1;Location;-71.06054;48.426833;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3345;20201019;841026;841000;026;Seigneurie, de la;2460, rue de Versailles;;64015;Mascouche;V;J7K0J1;1;1;0;0;0;Propriété de la CS;-73.631467;45.731166;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3346;20201019;762820;762000;820;Métiers de l'horticulture de Montréal II;5605, boulevard Pie IX;;66023;Montréal;V;H1X2B4;0;0;0;1;0;Location;-73.565462;45.559083;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3510;20201019;824058;824000;058;Pavillon Jean-XXIII;105, rue Jean-XXIII;;25213;Lévis;V;G6V2K1;0;1;0;0;0;Propriété de la CS;-71.175337;46.8163;Primaire;Franco;1_Imm_Franco_primaire
3511;20201019;782809;782000;809;Centre ressources jeunesse de l'A-T;80, rue Monseigneur-Tessier E;;86042;Rouyn-Noranda;V;J9X3B9;0;0;0;0;1;Location;-79.017724;48.238779;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3512;20201019;763159;763000;159;Nouvelle école secondaire Pierrefonds;5060, boulevard des Sources;;66023;Montréal;V;H8Y3E4;0;0;1;0;0;Propriété de la CS;-73.82447;45.509782;Secondaire;Franco;3_Imm_Franco_secondaire
3513;20201019;831067;831000;067;Boisé, du;4, rue de la Plage-Venise;;65005;Laval;V;H7H2Y4;1;1;0;0;0;Propriété de la CS;-73.762947;45.63975;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3514;20201019;762236;762000;236;Saint-Bernardin, annexe;2950, rue Jarry Est;;66023;Montréal;V;H1Z2C8;1;1;0;0;0;Propriété de la CS;-73.610825;45.561319;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3515;20201019;723820;723000;820;Collège MultiHexa de Chicoutimi;930, rue Jacques-Cartier Est;;94068;Saguenay;V;G7H7K9;0;0;0;0;1;Location;-71.040513;48.421084;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3516;20201019;723821;723000;821;Friperie CODERR du Saguenay;1564, boulevard Talbot;;94068;Saguenay;V;G7H4C2;0;0;0;0;1;Location;-71.063683;48.401656;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3517;20201019;762218;762000;218;Métiers de l'horticulture de Montréal;5605, boulevard Pie-IX;;66023;Montréal;V;H1X2B4;0;0;0;1;0;Propriété de la CS;-73.565462;45.559083;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
3518;20201019;887863;887000;863;Ulluriaq Boys Unit;4434, boulevard Décarie;;66023;Montréal;V;H4A3P2;0;0;1;0;0;Entente MEES/MSSS;-73.622394;45.47979;Secondaire;Anglo;3_Imm_Anglo_secondaire
3519;20201019;712011;712000;011;Arc-en-Ciel;207, rue Principale;;09020;Sainte-Jeanne-d'Arc;P;G0J2T0;0;0;0;0;0;Propriété de la CS;-67.956028;48.493915;;Franco;5_Imm_Franco_Autre
3520;20201019;711950;711000;950;Terrain Pavillon de la Cité;Matane;;08053;Matane;V;;0;0;0;0;0;Propriété de la CS;-67.524015;48.840156;;Franco;5_Imm_Franco_Autre
3700;20201019;887114;887000;114;Résidence - 539;1740, rue Jacques-Hertel;;66023;Montréal;V;H4E1P7;0;0;0;0;0;Propriété de la CS;-73.587202;45.459119;;Anglo;5_Imm_Anglo_Autre
3701;20201019;762068;762000;068;Le 8075, rue Hochelaga;8075, rue Hochelaga;;66023;Montréal;V;H1L2K9;0;0;0;0;0;Propriété de la CS;-73.524117;45.594799;;Franco;5_Imm_Franco_Autre
3702;20201019;762010;762000;010;Carrefour d'éducation populaire;2356, rue Centre;;66023;Montréal;V;H3K1J7;0;0;0;0;0;Propriété de la CS;-73.566432;45.479918;;Franco;5_Imm_Franco_Autre
3703;20201019;762139;762000;139;Le 2950, rue Jarry Est;2950, rue Jarry Est;;66023;Montréal;V;H1Z2C8;0;0;0;0;0;Propriété de la CS;-73.610825;45.561319;;Franco;5_Imm_Franco_Autre
3704;20201019;762185;762000;185;Céda Petite Bourg.,St-H., rés.;2515, rue Delisle;;66023;Montréal;V;H3J1K8;0;0;0;0;0;Propriété de la CS;-73.576888;45.483925;;Franco;5_Imm_Franco_Autre
3705;20201019;762297;762000;297;Le 6755, 36e Avenue;6755, 36e Avenue;;66023;Montréal;V;H1T2Z9;0;0;0;0;0;Propriété de la CS;-73.577386;45.572333;;Franco;5_Imm_Franco_Autre
3706;20201019;762321;762000;321;Le 8833, boulevard Saint-Michel;8833, boulevard Saint-Michel;;66023;Montréal;V;H1Z3G3;0;0;0;0;0;Propriété de la CS;-73.624488;45.570852;;Franco;5_Imm_Franco_Autre
3707;20201019;762252;762000;252;Le 6315, 13e Avenue;6315, 13e Avenue;;66023;Montréal;V;H1X2Y6;0;0;0;0;0;Propriété de la CS;-73.582072;45.555863;;Franco;5_Imm_Franco_Autre
3708;20201019;761063;761000;063;Sainte-Alice;3360, rue Prieur Est;;66023;Montréal;V;H1H2K9;0;0;0;0;0;Propriété de la CS;-73.644279;45.582517;;Franco;5_Imm_Franco_Autre
3709;20201019;887851;887000;851;Mackay Centre / Philip E. Layton;3500, boulevard Décarie;;66023;Montréal;V;H4A3J5;0;0;0;0;0;Entente MEES/MSSS;-73.61187;45.475194;;Anglo;5_Imm_Anglo_Autre
