idx,facility_name,facility_type,longitude,latitude,street_addr,provider
1071,Chalet de tennis de l'ile,Centre communautaire,45.437046,-75.724018,305 Rue Saint-Rédempteur,Gatineau
1072,Parc Lucien-Gendron,Autre parc,45.509873,-75.573417,1717 Boulevard Saint-René Est,Gatineau
1073,Parc du 8 octobre 1906,Autre parc,45.580011,-75.401387,771 Rue Maclaren Est,Gatineau
1074,Domaine Fairview,Parc récréatif,45.444286,-75.738911,100 rue Gamelin,Gatineau
1075,Parc du Britannia,Autre parc,45.41305,-75.827813,75 Rue du Britannia,Gatineau
1076,Parc de la Spartan,Autre parc,45.407457,-75.873781,25 Rue de la Spartan,Gatineau
1077,Parc du Carcajou,Autre parc,45.414567,-75.852052,100 Rue du Carcajou,Gatineau
1078,Parc Jean-Baptiste-Routhier,Autre parc,45.545393,-75.437673,205 Rue Jean-Baptiste-Routhier,Gatineau
1079,Service de garde en milieu familial - Ghada Larbi,Service de garderie,45.521584,-75.485739,140 Rue des Becs-Scie,Gatineau
1080,Service de garde en milieu familial - Isabelle Cadieux,Service de garderie,45.526907,-75.496543,1256 Rue des Laurentides,Gatineau
1081,Service de garde en milieu familial - Christelle Dupont,Service de garderie,45.526337,-75.485522,103 Rue Burke,Gatineau
1082,Service de garde en milieu familial - Isabelle Hart,Service de garderie,45.529595,-75.487466,396 Rue de Castillon,Gatineau
1083,Parc Edgar-Degas,Autre parc,45.501914,-75.612461,132 Rue Edgar-Degas,Gatineau
1084,Service de garde en milieu familial - Josée Camirand,Service de garderie,45.524205,-75.498211,118 Rue d'Albion,Gatineau
1085,Service de garde en milieu familial - Josée Céré,Service de garderie,45.531396,-75.482139,184 Rue de Bourgneuf,Gatineau
1086,Service de garde en milieu familial - Lisette Gagné,Service de garderie,45.525115,-75.493287,1133 Rue de Genève,Gatineau
1087,Service de garde en milieu familial - Isabelle Renaud,Service de garderie,45.517031,-75.521693,155 Chemin Mongeon,Gatineau
1088,Service de garde en milieu familial - Chantal Simard,Service de garderie,45.53483,-75.487581,1147 Rue de Neuville,Gatineau
1089,Service de garde en milieu familial - Emilie Moreau,Service de garderie,45.530952,-75.490752,38 Rue de Bergerac,Gatineau
1090,Service de garde en milieu familial - Linda Robinson,Service de garderie,45.524716,-75.496983,140 Rue d'Arizona,Gatineau
1091,Service de garde en milieu familial - Nathalie Poirier,Service de garderie,45.520379,-75.493641,118 Rue des Sarcelles,Gatineau
1092,Service de garde en milieu familial - Chantal Richer,Service de garderie,45.533999,-75.484218,184 Rue de l'Hermitage,Gatineau
1093,Service de garde en milieu familial - Jocelyne Parent,Service de garderie,45.528207,-75.482088,152 Rue des Hauts-Bois,Gatineau
1094,Service de garde en milieu familial - Francine Béliar,Service de garderie,45.558247,-75.436385,113 Rue des Liards,Gatineau
1095,Service de garde en milieu familial - Julie Boisvenue,Service de garderie,45.569867,-75.42759,42 Rue Scullion,Gatineau
1096,Service de garde en milieu familial - Irène Labelle,Service de garderie,45.571237,-75.43264,295 Rue Bertrand,Gatineau
1097,Service de garde en milieu familial - Josée Cloutier,Service de garderie,45.556374,-75.437331,135 Rue des Samares,Gatineau
1098,Service de garde en milieu familial - Sylvie Chénier,Service de garderie,45.579436,-75.403755,11 Rue Élisabeth-Chauvin,Gatineau
1099,Service de garde en milieu familial - Judith Giroux,Service de garderie,45.560251,-75.432284,144 Rue des Pins-Blancs,Gatineau
1100,Service de garde en milieu familial - Danielle Pépin,Service de garderie,45.546914,-75.415282,5 Rue Saint-Gérard,Gatineau
1101,Service de garde en milieu familial - Julie Charlebois,Service de garderie,45.579282,-75.424922,662 Rue Hayes,Gatineau
1102,Service de garde en milieu familial - Jacqueline Tremblay,Service de garderie,45.535354,-75.488198,111 Rue de Pomerol,Gatineau
1103,Service de garde en milieu familial - Carole Charrette,Service de garderie,45.545422,-75.420282,4 rue des Servantes,Gatineau
1104,Service de garde en milieu familial - Josée Bouchard,Service de garderie,45.569012,-75.42908,910 Rue Albert-Fillion,Gatineau
1105,Service de garde en milieu familial - Julie Levasseur,Service de garderie,45.548356,-75.407687,25 Rue Bouchard,Gatineau
1106,Service de garde en milieu familial - Mélanie Laurin,Service de garderie,45.586723,-75.420271,507 Rue Georges,Gatineau
1107,Service de garde en milieu familial - Marie-Ève Bourassa-Demers,Service de garderie,45.571794,-75.428751,104 Rue Scullion,Gatineau
1108,Service de garde en milieu familial - Michelle Thibault,Service de garderie,45.527631,-75.4859,144 Rue Laurette-Routhier,Gatineau
1109,Service de garde en milieu familial - Josée Paquette,Service de garderie,45.580594,-75.399571,39 Impasse Moïse-Gauthier,Gatineau
1110,Service de garde en milieu familial - Joanne Ledoux,Service de garderie,45.591664,-75.410329,447 Rue de la Scierie,Gatineau
1111,Service de garde en milieu familial - Lyne Juneau,Service de garderie,45.578868,-75.434509,5 Rue Lucien-Mongeon,Gatineau
1112,Service de garde en milieu familial - Sylvie Gravel,Service de garderie,45.576849,-75.433285,68 Rue Tremblay,Gatineau
1113,Service de garde en milieu familial - Francine Trottier,Service de garderie,45.546212,-75.417768,5 Rue Saint-Pierre,Gatineau
1114,Service de garde en milieu familial - Nathalie Hart,Service de garderie,45.558646,-75.430447,151 Rue Georges,Gatineau
1115,Service de garde en milieu familial - Guylaine St-Louis,Service de garderie,45.569624,-75.431226,40 Rue Miner,Gatineau
1116,Service de garde en milieu familial - Mélanie Sabourin,Service de garderie,45.569798,-75.424808,910 Rue Georges,Gatineau
1117,Service de garde en milieu familial - Nancy Joly,Service de garderie,45.585495,-75.394675,615 Rue Matte,Gatineau
1118,Service de garde en milieu familial - Carole Cyr,Service de garderie,45.578827,-75.437329,99 Rue Walker,Gatineau
1119,Service de garde en milieu familial - Bianka Côté,Service de garderie,45.594857,-75.409214,204 Rue Pigeon,Gatineau
1120,Service de garde en milieu familial - Marie-Claude Grégoire,Service de garderie,45.559576,-75.434576,217 Rue des Peupliers,Gatineau
1121,Service de garde en milieu familial - Sonia Cyr,Service de garderie,45.574154,-75.429078,179 Rue Pierre-Laporte,Gatineau
1122,Service de garde en milieu familial - Rosario Cardoso,Service de garderie,45.574983,-75.435004,712 Rue Brisebois,Gatineau
1123,Service de garde en milieu familial - Linda St-Jacques,Service de garderie,45.585909,-75.411222,159 Rue Paluck,Gatineau
1124,Service de garde en milieu familial - Louise Beniskos,Service de garderie,45.547329,-75.411064,122 Rue Dugal,Gatineau
1125,Service de garde en milieu familial - Annick Bertrand,Service de garderie,45.578107,-75.398883,53 Rue Yvon-Lamontagne,Gatineau
1126,Service de garde en milieu familial - Carole Ringuette,Service de garderie,45.555986,-75.436682,128 Rue des Samares,Gatineau
1127,Pavillon La Vérendrye,Centre communautaire,45.504441,-75.652254,730 Rue Main,Gatineau
1128,École de la Forêt,École primaire,45.415498,-75.845559,219 Avenue du Bois-Franc,Gatineau
1129,Association Récréative De Gatineau,Autres lieux d'assemblée pour les loisirs,45.484098,-75.65353,195 Boulevard Maloney Ouest,Gatineau
1130,Résidences Wilfrid-Lavigne 2,"Résidence pour personnes âgées(Type ""Familiale"")",45.398384,-75.838873,437 Boulevard Wilfrid-Lavigne,Gatineau
1131,Résidence de la Gappe Phase 3,Résidence pour personnes âgées,45.480197,-75.698413,485 Boulevard de la Gappe,Gatineau
1132,Quai-des-Légendes,Marina,45.456827,-75.689926,1030 Rue Jacques-Cartier,Gatineau
1133,Quai-Belle-Isle,Marina,45.470407,-75.675679,1420 Rue Jacques-Cartier,Gatineau
1134,Quai-des-Cageux,Marina,45.455547,-75.694112,930 Rue Jacques-Cartier,Gatineau
1135,Quai-Claircée,Marina,45.457881,-75.688688,1100 Rue Jacques-Cartier,Gatineau
1136,Quai de la Pointe,Marina,45.459169,-75.687332,1134 Rue Jacques-Cartier,Gatineau
1137,Quai-Bellevue,Marina,45.460476,-75.685792,1170 Rue Jacques-Cartier,Gatineau
1138,Lieu d'enfouissement Sanitaire Cook,Site d'enfouissement,45.461599,-75.851454,1050 Chemin Cook,Gatineau
1139,Maison des Patrouilleurs (Impératif Français),Autres infrastructure,45.399021,-75.849706,46 Chemin Eardley,Gatineau
1140,Ancienne Caserne 8,Autres infrastructure,45.523552,-75.491483,257 Rue du Progrès,Gatineau
1141,Pavillon La Baie,Autres infrastructure,45.457256,-75.691711,1027 Rue Jacques-Cartier,Gatineau
1142,Maison du Tourisme,Autres infrastructure,45.431837,-75.709977,103 Rue Laurier,Gatineau
1143,Chalet de service du camping Guertin,Centre communautaire,45.432832,-75.725652,360 Boulevard des Allumettières,Gatineau
1144,Maison des Jeunes Sanscartier,Édifice communautaire,45.478783,-75.639297,42 Rue Sanscartier,Gatineau
1145,Pavillon du centre nautique de la Liève,Édifice communautaire,45.596264,-75.41986,255 Avenue de Buckingham,Gatineau
1146,Ancienne Caserne 6,Autres infrastructure,45.492275,-75.647695,230 Boulevard Saint-René Est,Gatineau
1147,Maison Farley,Autres infrastructure,45.397953,-75.814019,495 Chemin d'Aylmer,Gatineau
1148,Chalet des Lions,Édifice communautaire,45.579046,-75.423748,674 Rue Bergeron,Gatineau
1149,Chalet Beauchampville,Édifice communautaire,45.568411,-75.424209,930 Rue Georges,Gatineau
1150,Chalet Marcel-Gladu (balle),Édifice communautaire,45.483658,-75.709209,81 Rue de Bourassa,Gatineau
1151,Chalet Sanscartier,Édifice communautaire,45.478991,-75.64018,5 Rue Sanscartier,Gatineau
1152,Chalet Saint-Jean,Édifice communautaire,45.433495,-75.740689,40 Rue Labelle,Gatineau
1153,Chalet Gilbert-Garneau,Édifice communautaire,45.464454,-75.706921,74 Rue Moreau,Gatineau
1154,Chalet Bisson,Édifice communautaire,45.456548,-75.75552,36(A) Rue Thérien,Gatineau
1155,Chalet Le Coteau,Édifice communautaire,45.469514,-75.706603,60 Rue Louis-Riel,Gatineau
1156,Chalet de service des Trembles,Édifice communautaire,45.426058,-75.769051,180 Boulevard des Trembles,Gatineau
1157,Chalet Saint-Cœur de Marie,Édifice communautaire,45.479881,-75.723755,70 Avenue Gatineau,Gatineau
1158,Chalet Rivièra (tennis),Édifice communautaire,45.473472,-75.723925,54 Rue de Grenoble,Gatineau
1159,Chalet Hétu,Édifice communautaire,45.489492,-75.654696,333 Rue Hétu,Gatineau
1160,Chalet Jack-Eyamie,Édifice communautaire,45.542576,-75.414363,40 Rue du Bassin,Gatineau
1161,Chalet Marcel-Gladu (patinoire),Édifice communautaire,45.483759,-75.709198,81 Rue de Bourassa,Gatineau
1162,Chalet Georges-Étienne-Cartier,Édifice communautaire,45.476368,-75.716143,36 Rue de Savoie,Gatineau
1163,Chalet Rivièra #1,Édifice communautaire,45.474263,-75.72563,22 Rue d'Auvergne,Gatineau
1164,Chalet Raymond-Madore,Édifice communautaire,45.506215,-75.606255,160 Rue des Fleurs,Gatineau
1165,Chalet Des Cèdres (balle #2),Édifice communautaire,45.399669,-75.859143,15 Rue Raoul-Roy,Gatineau
1166,Chalet Gendron,Édifice communautaire,45.596659,-75.416641,130 Rue Judge,Gatineau
1167,Chalet Martin-Larouche,Édifice communautaire,45.487451,-75.595373,984 Rue Notre-Dame,Gatineau
1168,Chalet McAndrew # 2,Édifice communautaire,45.582566,-75.408851,170 Rue John F.-Kennedy,Gatineau
1169,Chalet Larocque,Édifice communautaire,45.436163,-75.736858,2 Rue Fortier,Gatineau
1170,Chalet Desnoyers,Édifice communautaire,45.496729,-75.663322,534 Rue Jacques-Poulin,Gatineau
1171,Chalet Pierre-Laporte (tennis),Édifice communautaire,45.494359,-75.67034,489 Rue Antoine,Gatineau
1172,Chalet Louis-Philion,Édifice communautaire,45.492343,-75.604562,13 Rue du Curé-Labelle,Gatineau
1173,Chalet Des Cèdres (balle #1),Édifice communautaire,45.399223,-75.859043,15 Rue Raoul-Roy,Gatineau
1174,Chalet Robitaille,Édifice communautaire,45.580659,-75.409531,145 Rue Churchill,Gatineau
1175,Chalet l'Oiseau-Bleu,Édifice communautaire,45.485623,-75.693604,110 Avenue de la Drave,Gatineau
1176,Chalet Tecumseh,Édifice communautaire,45.475297,-75.678909,280 Chemin de la Savane,Gatineau
1177,Chalet Gilles-Maisonneuve,Édifice communautaire,45.526346,-75.488446,1100 Rue Yvon-Pichette,Gatineau
1178,Chalet R.W.-Scullion,Édifice communautaire,45.593442,-75.418832,265 Avenue de Buckingham,Gatineau
1179,Chalet Rivièra #2,Édifice communautaire,45.474314,-75.725444,22 Rue d'Auvergne,Gatineau
1180,Chalet Wychwood (tennis),Édifice communautaire,45.386316,-75.841143,39 Rue Lake,Gatineau
1181,Chalet Saint-René,Édifice communautaire,45.49204,-75.647007,238 Boulevard Saint-René Est,Gatineau
1182,Chalet McAndrew # 1,Édifice communautaire,45.582472,-75.409179,170 Rue John F.-Kennedy,Gatineau
1183,Chalet Saint-Rosaire,Édifice communautaire,45.470643,-75.688701,52 Rue Saint-Rosaire,Gatineau
1184,Chalet Aydelu (balle),Édifice communautaire,45.39179,-75.844803,20 Rue Court,Gatineau
1185,Pont Roland-Houet,Pont,45.499891,-75.604579,Rue Sainte-Marthe,Gatineau
1186,Pont des Bénévoles,Pont,45.503072,-75.600554,,Gatineau
1187,Complexe Jeunesse,Centre communautaire,45.535967,-75.483661,1111 Rue de Neuville,Gatineau
1188,Centre Académique de l'Outaouais,École secondaire,45.485518,-75.605878,858 Boulevard Maloney Est,Gatineau
1189,Pavillon Ernest-Gaboury,Centre communautaire,45.491732,-75.699083,100 Rue de Morency,Gatineau
1190,Stationnement Morin,Terrain de stationnement pour automobiles,45.429836,-75.725948,10 Rue Papineau,Gatineau
1191,Stationnement du port de plaisance Jacques-Cartier,Terrain de stationnement pour automobiles,45.432136,-75.708596,120 Rue Laurier,Gatineau
1192,Stationnement du Carrefour,Terrain de stationnement pour automobiles,45.431825,-75.731694,50 Rue Lois,Gatineau
1193,Stationnement Leduc,Terrain de stationnement pour automobiles,45.425681,-75.718567,15 Rue Leduc,Gatineau
1194,Stationnement Centre Robert-Guertin,Terrain de stationnement pour automobiles,45.434735,-75.72456,125 Rue Carillon,Gatineau
1195,Stationnement La Fonderie,Terrain de stationnement pour automobiles,45.429419,-75.73026,211 Rue Montcalm,Gatineau
1196,Stationnement du Théâtre de l'Ile,Terrain de stationnement pour automobiles,45.426146,-75.724354,1 Rue Wellington,Gatineau
1197,Stationnement Montcalm,Terrain de stationnement pour automobiles,45.426913,-75.724756,69 Rue Montcalm,Gatineau
1198,Sationnement souterrain de la Maison du citoyen,Terrain de stationnement pour automobiles,45.428245,-75.710833,25 Rue Laurier,Gatineau
1199,Résidence La Famille,Résidence pour personnes âgées,45.543628,-75.43448,365 Rue Jean-Baptiste-Routhier,Gatineau
1200,Maison Louis-Joseph,Résidence pour personnes âgées,45.448687,-75.744768,22 Rue Isabelle,Gatineau
1201,Manoir Le Buckingham Inc.,Résidence pour personnes âgées,45.58129,-75.422899,625 Rue Georges,Gatineau
1202,Résidence St-Amour,"Résidence pour personnes âgées(Type ""Familiale"")",45.508598,-75.574145,77 Rue des Frères-Vachon,Gatineau
1203,Les Conifères,Résidence pour personnes âgées,45.478805,-75.639216,105 Rue des Conifères,Gatineau
1204,Place du Centenaire,Autre parc,45.586562,-75.416995,519 Avenue de Buckingham,Gatineau
1205,Capitainerie,Marina,45.395108,-75.857023,3 Rue Principale,Gatineau
1206,Service de garde en milieu familial - Marijo Clément,Service de garderie,45.596486,-75.418861,110 Rue Judge,Gatineau
1207,Service de garde en milieu familial - Jessica Lapratte,Service de garderie,45.559061,-75.43445,229 Rue des Peupliers,Gatineau
1208,Plage du Lac-beauchamp,Plages,45.490856,-75.622254,745 Boulevard Maloney Est,Gatineau
1209,Plage du Lac-Lemay,Plages,45.451609,-75.719921,100 Promenade du Lac-Leamy,Gatineau
1210,Plage des Cèdres,Plages,45.39748,-75.859924,15 Rue Raoul-Roy,Gatineau
1211,Plage Moussette,Plages,45.418898,-75.749034,361 Boulevard de Lucerne,Gatineau
1212,Jeux d'eau Shamal,Piscine,45.447406,-75.787213,30 Rue du Shamal,Gatineau
1213,Garderie préscolaire l'excellence,Service de garderie,45.487222,-75.743763,2291 Rue Saint-Louis,Gatineau
1214,CPE Coop Libelle 2,Service de garderie,45.461112,-75.769065,365 Boulevard de la Cité-des-Jeunes,Gatineau
1215,Garderie de Laverendrye,Service de garderie,45.503889,-75.697246,1050 Boulevard Gréber,Gatineau
1216,Garderie Aurora,Service de garderie,45.38585,-75.80549,82 Chemin Vanier,Gatineau
1217,Garderie la crèche et plus,Service de garderie,45.459635,-75.74229,174 Rue Isabelle,Gatineau
1218,Garderie Planète Kids (Hull),Service de garderie,45.427063,-75.76268,260 Boulevard Saint-Raymond,Gatineau
1219,Garderie préscolaire Montessori de Gatineau,Service de garderie,45.458698,-75.742285,755 Boulevard Saint-Joseph,Gatineau
1220,Garderie de la Mignonette,Service de garderie,45.503909,-75.697055,1054 Boulevard Gréber,Gatineau
1221,Garderie Mira,Service de garderie,45.424432,-75.761836,380 Boulevard Saint-Raymond,Gatineau
1222,Garderie Centre éducatif La Passerelle,Service de garderie,45.456444,-75.7386,184 rue Mutchmore,Gatineau
1223,Garderie Petit Jacob2,Service de garderie,45.450364,-75.744949,42 Rue Isabelle,Gatineau
1224,Garderie la petite école de mon quartier,Service de garderie,45.407769,-75.83825,584 Boulevard Wilfrid-Lavigne,Gatineau
1225,Garderie Centre éducatif à pas de géant,Service de garderie,45.492325,-75.597562,10 Rue Chiasson,Gatineau
1226,Garderie la petite école vision Gatineau,Service de garderie,45.469473,-75.736266,1040 Boulevard Saint-Joseph,Gatineau
1227,Service de garde l'héritage du vieux-Aylmer,Service de garderie,45.394385,-75.850033,46 Rue Principale,Gatineau
1228,Garderie la crèche et plus 2,Service de garderie,45.430995,-75.72023,172 Rue Eddy,Gatineau
1229,Garderie le jardin d'Amélie,Service de garderie,45.446921,-75.746419,136 Boulevard Saint-Raymond,Gatineau
1230,Garderie sous l'océan inc,Service de garderie,45.590755,-75.410177,189 rue Joseph,Gatineau
1231,Garderie mon petit cosmos,Service de garderie,45.419392,-75.849881,270 Rue Maurice-Duplessis,Gatineau
1232,CPE des Premiers pas (Taschereau),Service de garderie,45.4351,-75.733561,4 Rue Taschereau,Gatineau
1233,Garderie la boite à surprises,Service de garderie,45.421849,-75.747158,2 Rue Saint-François,Gatineau
1234,Garderie éducative les poussins fantastiques,Service de garderie,45.419501,-75.80993,540 Chemin Vanier,Gatineau
1235,École de la Petite-Ourse,École primaire,45.42342,-75.857577,245 Rue du Raton-Laveur,Gatineau
1236,Garderie Montessori du Connaught,Service de garderie,45.401859,-75.799314,365 Avenue de l'Hippodrome,Gatineau
1237,Garderie la douceur de l'enfance,Service de garderie,45.443391,-75.801047,"1910 Chemin Pink, bureau 103",Gatineau
1238,Résidence Blanchard,Résidence pour personnes âgées,45.476189,-75.674941,230 Rue de Fontenelle,Gatineau
1239,Résidence Maison des sages,Résidence pour personnes âgées,45.543577,-75.436766,308 Rue Jean-Baptiste-Routhier,Gatineau
1240,Le District,Résidence pour personnes âgées,45.387904,-75.802384,50 Impasse Lady-Colborne,Gatineau
1241,Résidence l'Initial,Résidence pour personnes âgées,45.397008,-75.837761,300 Boulevard Wilfrid-Lavigne,Gatineau
1242,Résidence Rokia,Résidence pour personnes âgées,45.477254,-75.67494,72 Rue de Galifet,Gatineau
1243,École Cheval blanc,École primaire,45.497595,-75.582475,173 Rue de la Châteauguay,Gatineau
1244,Service de garde en milieu familial - Bianka Côté,Service de garderie,45.584621,-75.421397,585 Rue Georges,Gatineau
1245,Service de garde en milieu familial - Josée Charlebois,Service de garderie,45.558885,-75.435985,123 Rue des Châtaigniers,Gatineau
1246,Service de garde en milieu familial - Isabelle Cadieux,Service de garderie,45.528536,-75.494805,29 Rue du Muguet,Gatineau
1247,Service de garde en milieu familial - Sara Massie,Service de garderie,45.585948,-75.393496,138 Rue Sicard,Gatineau
1248,Service de garde en milieu familial - Francine Bélair,Service de garderie,45.57875,-75.40087,780 Rue Maclaren Est,Gatineau
1249,Future école secondaire 041,École secondaire,45.43505,-75.804033,495 Boulevard du Plateau,Gatineau
1250,Jeux d'eau Saint-Gérard,Piscine,45.494881,-75.580899,1259 Boulevard Maloney Est,Gatineau
1251,Jeux d'eau Roberval,Piscine,45.526699,-75.628964,140 Rue de Roberval,Gatineau
1252,Service de garde en milieu familial - Martine Paquin,Service de garderie,45.577171,-75.43405,57 Rue Tremblay,Gatineau
1253,Aire de pique-nique Lauriault,À compléter,45.484317,-75.858791,Stationnement Lauriault,Gatineau
1254,Belvédère Lac Pink,À compléter,45.468867,-75.811342,Lac Pink,Gatineau
1255,Belvédère La chute,À compléter,45.481103,-75.859692,,Gatineau
1256,Belvédère Larriault,À compléter,45.477092,-75.852285,,Gatineau
1257,Belvédère Lac Pink,À compléter,45.466964,-75.808757,Lac Pink,Gatineau
1258,Aire de pique-nique Domaine Mackenzie-King,À compléter,45.483246,-75.847342,Stationnement Domaine Mackenzie-King,Gatineau
1259,Belvédère Lac des Fées,À compléter,45.438475,-75.752017,Lac des Fées,Gatineau
1260,Belvédère Lac Pink,À compléter,45.469442,-75.808176,Lac Pink,Gatineau
1261,Belvédère Lac des Fées,À compléter,45.438231,-75.75171,Lac des Fées,Gatineau
1262,Belvédère Lac des Fées,À compléter,45.438795,-75.752164,Lac des Fées,Gatineau
1263,Aire de pique-nique Mulvihill,À compléter,45.483889,-75.855718,Stationnement Mulvihill,Gatineau
1264,Pont Boyce,Pont,45.498628,-75.60524,Boulevard Saint-René Est,Gatineau
1265,Bibliothèque Donalda-Charron,Bibliothèque,45.434449,-75.800356,255 Rue de Bruxelles,Gatineau
1266,"Légion Canadienne Filiale 054, Buckingham","Association civique, sociale et fraternelle",45.589883,-75.411359,176 rue Joseph,Gatineau
1267,Association sportive les Braves du coin,"Association civique, sociale et fraternelle",45.429503,-75.724399,8 rue des Braves-Du-Coin,Gatineau
1268,Chevaliers de Colomb Conseil 1693,"Association civique, sociale et fraternelle",45.45448,-75.739974,690 boulevard Saint-Joseph,Gatineau
1269,"Légion Canadienne Filiale 033, Aylmer","Association civique, sociale et fraternelle",45.395931,-75.847,59 rue Bancroft,Gatineau
1270,Chevaliers de Colomb Conseil 2056,"Association civique, sociale et fraternelle",45.588404,-75.413835,480 rue des Pins,Gatineau
1271,"Légion Canadienne Filiale 227, Norris","Association civique, sociale et fraternelle",45.483922,-75.655329,231 boulevard Maloney Ouest,Gatineau
1272,Chevaliers de Colomb Conseil 12189,"Association civique, sociale et fraternelle",45.436022,-75.733806,245 Boulevard Saint-Joseph,Gatineau
1273,Église Saint-Alexandre,Lieu de culte,45.493203,-75.753192,1 Chemin des Érables,Gatineau
1274,"Légion Canadienne Filiale 058, Gatineau","Association civique, sociale et fraternelle",45.460375,-75.696714,86 rue de la Baie,Gatineau
1275,Chevaliers de Colomb Conseil 2880,"Association civique, sociale et fraternelle",45.469958,-75.689568,5 Rue Saint-Arthur,Gatineau
1276,Chevaliers de Colomb Conseil 5281,"Association civique, sociale et fraternelle",45.3944,-75.84675,78 rue Principale,Gatineau
1277,Centre Slush Puppie,Centre sportif,45.483125,-75.679395,500 boulevard de la Cité,Gatineau
1278,Stationnement Slush Puppie,Terrain de stationnement pour automobiles,45.48374,-75.678383,540 boulevard de la Cité,Gatineau
1279,Parc d'Amsterdam,Parc récréatif,45.430854,-75.814115,205 Boulevard d'Amsterdam,Gatineau
1280,Place des Contremaîtresses,À compléter,45.423615,-75.71864,25 Jos-Montferrand,Gatineau
