idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Name_Q,Addr_DL,Addr_CS,StrNum_Match,StrName_DL,StrName_CS,PC_Match,Distance
10318,10306,St Paul VI Catholic School,St Michael Catholic School,0.7307692307692308,0.8119979429411501,0.7407407407407407,0.5526315789473684,0.5796671338052435,0,0.09090909090909094,0.0,0,7.6651074453752575
10318,10317,St Paul VI Catholic School,St Paul Catholic School,0.8846153846153846,0.9561828874675149,0.8888888888888888,0.5789473684210527,0.5971484496103001,0,0.16666666666666663,0.0,0,7.996541442431651
10319,10254,St Pius X Catholic School,St Fidelis Catholic School,0.7692307692307692,0.8067793113007157,0.7407407407407407,0.6756756756756757,0.7126966450997984,0,0.5,0.5477225575051661,0,7.340002474224941
10319,10259,St Pius X Catholic School,St Gabriel Catholic Catholic School,0.6,0.8051091587951024,0.5277777777777778,0.5348837209302326,0.5773502691896257,0,0.1875,0.08574929257125441,0,15.123334301078845
10319,10264,St Pius X Catholic School,St Henry Catholic Catholic School,0.6060606060606061,0.808223859120487,0.5588235294117647,0.5897435897435898,0.5790660241435861,0,0.16666666666666663,0.0,0,21.996418851123916
10319,10267,St Pius X Catholic School,St James Catholic School,0.76,0.8255008255012383,0.7692307692307693,0.5813953488372092,0.6419407387663695,0,0.1875,0.17149858514250882,0,1.7194145775449665
10319,10273,St Pius X Catholic School,St John Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.5789473684210527,0.6449940433967712,0,0.18181818181818177,0.10206207261596574,0,15.62900400734688
10319,10283,St Pius X Catholic School,St Jude Catholic School,0.8,0.8068715304598785,0.7307692307692307,0.5675675675675675,0.6509388146270024,0,0.11111111111111116,0.11180339887498948,0,10.845911515096562
10319,10287,St Pius X Catholic School,St Leo Catholic School,0.76,0.8206652053732659,0.7307692307692307,0.6216216216216216,0.6681531047810609,0,0.4,0.31980107453341566,0,4.218450798100792
10319,10288,St Pius X Catholic School,St Louis Catholic School,0.8,0.8255008255012383,0.7692307692307693,0.6285714285714286,0.6458813346216923,0,0.2222222222222222,0.11180339887498948,0,3.1255182161778174
10319,10291,St Pius X Catholic School,St Marcellus Catholic School,0.6785714285714286,0.8067793113007157,0.7241379310344828,0.6756756756756757,0.6370220572706061,0,0.4545454545454546,0.30618621784789724,0,6.428047425999677
10319,10295,St Pius X Catholic School,St Mark Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.5384615384615384,0.5567942539842174,0,0.15384615384615385,0.0,0,1.9174370545552586
10319,10301,St Pius X Catholic School,St Mary Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.5945945945945945,0.6236095644623235,0,0.18181818181818177,0.10206207261596574,0,4.368661732471905
10319,10304,St Pius X Catholic School,St Matthias Catholic School,0.7037037037037037,0.8029550685469661,0.7142857142857143,0.6153846153846154,0.6546536707079771,0,0.33333333333333337,0.294174202707276,0,17.946040801490202
10319,10311,St Pius X Catholic School,St Nicholas Catholic School,0.7407407407407407,0.834057656228299,0.7142857142857143,0.5675675675675675,0.629940788348712,0,0.18181818181818177,0.0,0,22.90758209607175
10319,10317,St Pius X Catholic School,St Paul Catholic School,0.84,0.8437499999999998,0.7692307692307693,0.6578947368421053,0.6613000712661081,0,0.41666666666666663,0.45643546458763834,0,9.905143064483886
10319,10318,St Pius X Catholic School,St Paul VI Catholic School,0.8461538461538461,0.8067793113007157,0.7407407407407407,0.6052631578947368,0.6241877839323593,0,0.18181818181818177,0.0,0,3.3282496070108274
10320,10259,St Raphael Catholic School,St Gabriel Catholic Catholic School,0.6285714285714286,0.832250378576479,0.5833333333333334,0.5813953488372092,0.6678270969037458,0,0.3125,0.25724787771376323,0,9.026472631598242
10320,10261,St Raphael Catholic School,St Gerald Catholic School,0.7692307692307692,0.8067793113007157,0.7407407407407407,0.5238095238095238,0.5792001626488849,0,0.19999999999999996,0.0,0,14.253117576112167
10320,10263,St Raphael Catholic School,St Helen Catholic School,0.7692307692307692,0.819688599970537,0.7407407407407407,0.5526315789473684,0.5922873957019691,0,0.19999999999999996,0.10660035817780521,0,9.488107839802568
10320,10273,St Raphael Catholic School,St John Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.5789473684210527,0.6106955069568589,0,0.2727272727272727,0.0,0,16.488850388622364
10320,10279,St Raphael Catholic School,St Josaphat Catholic School,0.8148148148148149,0.8500331705159768,0.7857142857142857,0.5714285714285714,0.6184165460191406,0,0.125,0.0,0,14.51169072305586
10320,10280,St Raphael Catholic School,St Joseph Catholic School,0.7307692307692308,0.8067793113007157,0.7407407407407407,0.6111111111111112,0.6285872661926204,0,0.2222222222222222,0.11180339887498948,0,14.393954237123644
10320,10283,St Raphael Catholic School,St Jude Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.6486486486486487,0.6588292701654496,0,0.2222222222222222,0.0,0,4.2893508046814315
10320,10287,St Raphael Catholic School,St Leo Catholic School,0.7692307692307692,0.8160942667466479,0.7037037037037037,0.5945945945945945,0.5860852625338311,0,0.30000000000000004,0.0,0,12.722832381080586
10320,10295,St Raphael Catholic School,St Mark Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.5641025641025641,0.5635435216671453,0,0.23076923076923073,0.0,0,10.459898704846623
10320,10296,St Raphael Catholic School,St Martha Catholic School,0.8076923076923077,0.8116794499134277,0.7407407407407407,0.5365853658536586,0.5738190417570045,0,0.15384615384615385,0.0,0,1.7803643797301036
10320,10301,St Raphael Catholic School,St Mary Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.5675675675675675,0.6086270034005169,0,0.18181818181818177,0.10206207261596574,0,8.82382230587727
10320,10306,St Raphael Catholic School,St Michael Catholic School,0.8846153846153846,0.8931977372352651,0.8518518518518519,0.6216216216216216,0.6280647186451046,0,0.2727272727272727,0.17677669529663687,0,13.109356695885072
10320,10317,St Raphael Catholic School,St Paul Catholic School,0.8076923076923077,0.8366600265340756,0.7407407407407407,0.5789473684210527,0.5800739727291082,0,0.25,0.09128709291752767,0,13.033990723472376
10321,10253,St Rene Goupil Catholic School,St Eugene Catholic School,0.6666666666666667,0.8209008497548318,0.7096774193548387,0.6666666666666667,0.6881413866129261,0,0.5,0.5090278103806222,0,24.477689021374506
10321,10262,St Rene Goupil Catholic School,St Gregory Catholic School,0.7,0.8083672763401877,0.7096774193548387,0.5238095238095238,0.5651329115440037,0,0.1875,0.18394180184548972,0,27.216465628832335
10322,10259,St Richard Catholic School,St Gabriel Catholic Catholic School,0.6,0.8296807749792617,0.5833333333333334,0.5581395348837209,0.555936987495826,0,0.1875,0.13453455879926252,0,12.13029648163482
10322,10261,St Richard Catholic School,St Gerald Catholic School,0.8076923076923077,0.813733471206735,0.7407407407407407,0.5476190476190477,0.5694067277372499,0,0.19999999999999996,0.19611613513818407,0,7.047852730248149
10322,10264,St Richard Catholic School,St Henry Catholic Catholic School,0.6060606060606061,0.8142689983928402,0.5882352941176471,0.5897435897435898,0.580464557543441,0,0.16666666666666663,0.15384615384615385,0,8.675679764227343
10322,10271,St Richard Catholic School,St Joachim Catholic School,0.7692307692307692,0.8058665208462562,0.7407407407407407,0.6097560975609756,0.5295135648730969,0,0.3076923076923077,0.07412493166611013,0,6.782085844422642
10322,10273,St Richard Catholic School,St John Catholic School,0.7692307692307692,0.8104053040033468,0.7037037037037037,0.5897435897435898,0.635763953205751,0,0.16666666666666663,0.3202563076101743,0,10.728856358717245
10322,10279,St Richard Catholic School,St Josaphat Catholic School,0.7407407407407407,0.8000711205939975,0.7142857142857143,0.5897435897435898,0.5883484054145521,0,0.16666666666666663,0.0,0,28.63114552012427
10322,10283,St Richard Catholic School,St Jude Catholic School,0.7307692307692308,0.8104053040033468,0.7037037037037037,0.5641025641025641,0.6416236526819377,0,0.33333333333333337,0.3508232077228117,0,24.21252471712543
10322,10287,St Richard Catholic School,St Leo Catholic School,0.7307692307692308,0.8242593896780959,0.7037037037037037,0.6153846153846154,0.5604485383178051,0,0.16666666666666663,0.08362420100070908,0,26.781746605796712
10322,10290,St Richard Catholic School,St Malachy Catholic School,0.7307692307692308,0.8058665208462562,0.7407407407407407,0.6666666666666667,0.6615185844757785,0,0.41666666666666663,0.41812100500354543,0,5.921195881069742
10322,10292,St Richard Catholic School,St Margaret Catholic School,0.7777777777777778,0.8000711205939975,0.7142857142857143,0.5128205128205128,0.5491251783869153,0,0.07692307692307687,0.07412493166611013,0,15.398046588372198
10322,10295,St Richard Catholic School,St Mark Catholic School,0.8076923076923077,0.84042031526273,0.7407407407407407,0.5384615384615384,0.580464557543441,0,0.15384615384615385,0.2964997266644405,0,25.00432738991973
10322,10296,St Richard Catholic School,St Martha Catholic School,0.7692307692307692,0.8458258116519014,0.7777777777777778,0.6097560975609756,0.528395949267478,0,0.3076923076923077,0.14824986333222026,0,21.264019495920717
10322,10301,St Richard Catholic School,St Mary Catholic School,0.8076923076923077,0.84042031526273,0.7407407407407407,0.5641025641025641,0.580464557543441,0,0.0,0.0,0,19.519632268152392
10322,10305,St Richard Catholic School,St Maurice Catholic School,0.7307692307692308,0.8336550215650926,0.7777777777777778,0.5,0.534889474931471,0,0.0714285714285714,0.1432229748078866,0,26.393596035405974
10322,10306,St Richard Catholic School,St Michael Catholic School,0.8846153846153846,0.8687219087128831,0.8148148148148148,0.5897435897435898,0.5192307692307693,0,0.25,0.0,0,16.959219139604265
10322,10309,St Richard Catholic School,St Monica Catholic School,0.7692307692307692,0.8219949365267865,0.7407407407407407,0.5641025641025641,0.5491251783869153,0,0.16666666666666663,0.16012815380508716,0,14.201868847968974
10322,10311,St Richard Catholic School,St Nicholas Catholic School,0.8148148148148149,0.8483757897365093,0.75,0.5384615384615384,0.6038810848771178,0,0.08333333333333337,0.16012815380508716,0,2.3810573158806814
10322,10312,St Richard Catholic School,St Nicholas of Bari Catholic School,0.6857142857142857,0.8277591347639633,0.6388888888888888,0.6153846153846154,0.5943216388127455,0,0.25,0.3202563076101743,0,20.09007154639427
10322,10317,St Richard Catholic School,St Paul Catholic School,0.7692307692307692,0.813733471206735,0.7037037037037037,0.5128205128205128,0.534889474931471,0,0.0,0.0716114874039433,0,15.900650355544084
10322,10320,St Richard Catholic School,St Raphael Catholic School,0.8461538461538461,0.8336550215650926,0.7777777777777778,0.5641025641025641,0.5414351022802626,0,0.25,0.0,0,20.42303034179405
10323,10253,St Rita Catholic School,St Eugene Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.5526315789473684,0.5599496399301324,0,0.16666666666666663,0.0,0,7.150901142377258
10323,10254,St Rita Catholic School,St Fidelis Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.5945945945945945,0.6092717958449424,0,0.25,0.08606629658238703,0,6.131862568053531
10323,10259,St Rita Catholic School,St Gabriel Catholic Catholic School,0.6,0.8539864924534399,0.5555555555555556,0.5813953488372092,0.6446583712203042,0,0.3125,0.40422604172722165,0,12.614063750473921
10323,10261,St Rita Catholic School,St Gerald Catholic School,0.8,0.8068715304598785,0.7307692307692307,0.5952380952380952,0.6190103744689256,0,0.2666666666666667,0.23570226039551584,0,16.47869568658068
10323,10263,St Rita Catholic School,St Helen Catholic School,0.7916666666666666,0.8197822947299412,0.76,0.5789473684210527,0.6157192959869594,0,0.09999999999999998,0.0,0,2.2601738339143513
10323,10264,St Rita Catholic School,St Henry Catholic Catholic School,0.6060606060606061,0.8347300123683029,0.5588235294117647,0.5641025641025641,0.565752381856018,0,0.08333333333333337,0.0,0,19.36426036248677
10323,10267,St Rita Catholic School,St James Catholic School,0.7916666666666666,0.8197822947299412,0.76,0.5348837209302326,0.5435573065046091,0,0.1875,0.0,0,3.1372707614775655
10323,10270,St Rita Catholic School,St Jerome Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.5348837209302326,0.554265307725427,0,0.1875,0.0,0,9.549657911345381
10323,10271,St Rita Catholic School,St Joachim Catholic School,0.7307692307692308,0.8023774198028778,0.7037037037037037,0.5609756097560976,0.6182820774312702,0,0.3076923076923077,0.3563483225498992,0,15.474604927780497
10323,10273,St Rita Catholic School,St John Catholic School,0.8260869565217391,0.8333333333333334,0.7916666666666666,0.5789473684210527,0.6504925025453934,0,0.18181818181818177,0.19245008972987526,0,13.113189965110697
10323,10280,St Rita Catholic School,St Joseph Catholic School,0.76,0.8068715304598785,0.7307692307692307,0.6944444444444444,0.6067798762169179,0,0.33333333333333337,0.0,0,10.01916256946326
10323,10283,St Rita Catholic School,St Jude Catholic School,0.8260869565217391,0.8333333333333334,0.7916666666666666,0.6216216216216216,0.6359727033932191,0,0.33333333333333337,0.10540925533894598,0,10.614201992571028
10323,10285,St Rita Catholic School,St Kevin Catholic School,0.7916666666666666,0.8197822947299412,0.76,0.40909090909090906,0.3876574430285532,0,0.1428571428571429,0.08606629658238703,0,15.32788045031127
10323,10287,St Rita Catholic School,St Leo Catholic School,0.8260869565217391,0.847579379526013,0.7916666666666666,0.6216216216216216,0.6527912098338668,0,0.30000000000000004,0.30151134457776363,0,6.597832495825988
10323,10288,St Rita Catholic School,St Louis Catholic School,0.7916666666666666,0.8197822947299412,0.76,0.6857142857142857,0.6963106238227914,0,0.4444444444444444,0.4216370213557839,0,5.744296181475993
10323,10289,St Rita Catholic School,St Luigi Catholic School,0.8333333333333334,0.8197822947299412,0.76,0.7428571428571429,0.7816608327818949,0,0.5555555555555556,0.5270462766947299,0,0.540247350329918
10323,10290,St Rita Catholic School,St Malachy Catholic School,0.7692307692307692,0.8023774198028778,0.7037037037037037,0.5833333333333333,0.5618332187193684,0,0.19999999999999996,0.0,0,26.047982420408715
10323,10295,St Rita Catholic School,St Mark Catholic School,0.8260869565217391,0.8333333333333334,0.7916666666666666,0.5384615384615384,0.5439926748615558,0,0.23076923076923073,0.0,0,4.444241510982372
10323,10296,St Rita Catholic School,St Martha Catholic School,0.84,0.8454027929649518,0.7692307692307693,0.5853658536585367,0.6154574548966636,0,0.3076923076923077,0.2672612419124244,0,9.111289852950815
10323,10301,St Rita Catholic School,St Mary Catholic School,0.8260869565217391,0.8333333333333334,0.7916666666666666,0.5405405405405406,0.5875120888504802,0,0.09090909090909094,0.0,0,2.0672335532200554
10323,10303,St Rita Catholic School,St Matthew Catholic School,0.7692307692307692,0.8104053040033468,0.7037037037037037,0.6216216216216216,0.6446036254878612,0,0.18181818181818177,0.09622504486493763,0,1.8612697158418618
10323,10305,St Rita Catholic School,St Maurice Catholic School,0.7692307692307692,0.8332380897952962,0.7407407407407407,0.525,0.5599496399301324,0,0.2142857142857143,0.08606629658238703,0,8.593490503976897
10323,10306,St Rita Catholic School,St Michael Catholic School,0.8076923076923077,0.8185874846865605,0.7037037037037037,0.5405405405405406,0.5435573065046091,0,0.18181818181818177,0.0,0,7.274708520123
10323,10309,St Rita Catholic School,St Monica Catholic School,0.84,0.8520128672302585,0.7692307692307693,0.6756756756756757,0.6609222207023923,0,0.4545454545454546,0.3849001794597505,0,6.806405665540027
10323,10311,St Rita Catholic School,St Nicholas Catholic School,0.7777777777777778,0.8344919481901566,0.6785714285714286,0.5405405405405406,0.6154574548966636,0,0.18181818181818177,0.09622504486493763,0,20.12864717108708
10323,10313,St Rita Catholic School,St Norbert Catholic School,0.7307692307692308,0.8023774198028778,0.7037037037037037,0.5714285714285714,0.5779204918167031,0,0.2222222222222222,0.0,0,7.584467059872882
10323,10317,St Rita Catholic School,St Paul Catholic School,0.8260869565217391,0.8391463916782737,0.7916666666666666,0.5526315789473684,0.538413115317435,0,0.16666666666666663,0.0,0,7.711014379096075
10323,10318,St Rita Catholic School,St Paul VI Catholic School,0.7307692307692308,0.8023774198028778,0.7037037037037037,0.6578947368421053,0.6911482839544805,0,0.36363636363636365,0.3849001794597505,0,0.881718223693574
10323,10319,St Rita Catholic School,St Pius X Catholic School,0.8,0.8068715304598785,0.7307692307692307,0.6571428571428571,0.6048147367590061,0,0.125,0.0,0,2.810443305707806
10323,10320,St Rita Catholic School,St Raphael Catholic School,0.8076923076923077,0.8332380897952962,0.7407407407407407,0.5714285714285714,0.5886020116850139,0,0.125,0.0,0,7.403333493013683
10323,10322,St Rita Catholic School,St Richard Catholic School,0.8461538461538461,0.8704353265221132,0.7777777777777778,0.5384615384615384,0.5435573065046091,0,0.16666666666666663,0.09245003270420486,0,20.76146426792854
10324,10259,St Robert Catholic School,St Gabriel Catholic Catholic School,0.6285714285714286,0.8021806287494232,0.5277777777777778,0.4418604651162791,0.48000072589956727,0,0.375,0.3241018617760822,0,4.772771218363494
10324,10261,St Robert Catholic School,St Gerald Catholic School,0.76,0.8185577344976238,0.7692307692307693,0.40476190476190477,0.4137144018920606,0,0.19999999999999996,0.18898223650461363,0,10.06702729658031
10324,10263,St Robert Catholic School,St Helen Catholic School,0.8,0.8008534347238067,0.7307692307692307,0.39473684210526316,0.36448455120121176,0,0.23076923076923073,0.16116459280507606,0,10.869345875022661
10324,10264,St Robert Catholic School,St Henry Catholic Catholic School,0.6060606060606061,0.8058726574577094,0.5588235294117647,0.4358974358974359,0.3832095947336588,0,0.3076923076923077,0.14824986333222026,0,11.70821825801605
10324,10267,St Robert Catholic School,St James Catholic School,0.8,0.8008534347238067,0.7307692307692307,0.39534883720930236,0.34651846545936804,0,0.1875,0.06482037235521644,0,10.309611078910924
10324,10270,St Robert Catholic School,St Jerome Catholic School,0.76,0.8488746876271654,0.8076923076923077,0.39534883720930236,0.34861253285790134,0,0.1875,0.06482037235521644,0,3.5675918080923887
10324,10273,St Robert Catholic School,St John Catholic School,0.8,0.8140915784106942,0.7307692307692307,0.42105263157894735,0.40011084938552827,0,0.23076923076923073,0.07715167498104597,0,14.287173954731504
10324,10279,St Robert Catholic School,St Josaphat Catholic School,0.7777777777777778,0.806801581908253,0.7142857142857143,0.368421052631579,0.3533808834395089,0,0.15384615384615385,0.0,0,17.545602009191338
10324,10283,St Robert Catholic School,St Jude Catholic School,0.8,0.8140915784106942,0.7307692307692307,0.3421052631578947,0.3400409136337804,0,0.07692307692307687,0.0,0,7.708707890984712
10324,10285,St Robert Catholic School,St Kevin Catholic School,0.76,0.8008534347238067,0.7307692307692307,0.36363636363636365,0.31234752377721214,0,0.1428571428571429,0.0,0,11.107673590330897
10324,10287,St Robert Catholic School,St Leo Catholic School,0.8,0.8280086818880266,0.7307692307692307,0.39473684210526316,0.4057513356003446,0,0.3076923076923077,0.24174688920761409,0,15.626784332760314
10324,10288,St Robert Catholic School,St Louis Catholic School,0.8,0.8008534347238067,0.7307692307692307,0.4473684210526315,0.4508348173337162,0,0.3076923076923077,0.253546276418555,0,14.515884968001728
10324,10289,St Robert Catholic School,St Luigi Catholic School,0.76,0.8008534347238067,0.7307692307692307,0.42105263157894735,0.47632550822954095,0,0.3076923076923077,0.3380617018914066,0,9.66746489599874
10324,10295,St Robert Catholic School,St Mark Catholic School,0.8,0.8140915784106942,0.7307692307692307,0.3846153846153846,0.31558437213360135,0,0.15384615384615385,0.0,0,13.329949252827257
10324,10296,St Robert Catholic School,St Martha Catholic School,0.76,0.8235294117647058,0.7692307692307693,0.4390243902439024,0.4037985849401142,0,0.15384615384615385,0.21428571428571427,0,4.770177302562479
10324,10301,St Robert Catholic School,St Mary Catholic School,0.8,0.8140915784106942,0.7307692307692307,0.42105263157894735,0.360667853866973,0,0.15384615384615385,0.0,0,9.956989753613385
10324,10309,St Robert Catholic School,St Monica Catholic School,0.8,0.8003267306650411,0.7307692307692307,0.42105263157894735,0.41963979908441684,0,0.3076923076923077,0.3857583749052298,0,5.766909353955172
10324,10311,St Robert Catholic School,St Nicholas Catholic School,0.7037037037037037,0.8091547798786778,0.6785714285714286,0.4473684210526315,0.4037985849401142,0,0.3076923076923077,0.15430334996209194,0,16.97335582727254
10324,10313,St Robert Catholic School,St Norbert Catholic School,0.9230769230769231,0.8986451052612949,0.8518518518518519,0.4736842105263158,0.3914516041997284,0,0.3076923076923077,0.0,0,2.3809153236103024
10324,10317,St Robert Catholic School,St Paul Catholic School,0.76,0.8185577344976238,0.7307692307692307,0.4473684210526315,0.35696859860252816,0,0.3076923076923077,0.06900655593423542,0,12.390838211395224
10324,10320,St Robert Catholic School,St Raphael Catholic School,0.7692307692307692,0.8116794499134277,0.7407407407407407,0.5263157894736843,0.4634146341463415,0,0.3076923076923077,0.0944911182523068,0,4.266094515211665
10324,10322,St Robert Catholic School,St Richard Catholic School,0.8076923076923077,0.8176316179301714,0.7407407407407407,0.4358974358974359,0.38983327364178905,0,0.15384615384615385,0.07412493166611013,0,16.50386915905008
10324,10323,St Robert Catholic School,St Rita Catholic School,0.8,0.8454027929649518,0.7692307692307693,0.42105263157894735,0.44733752888061057,0,0.3076923076923077,0.3563483225498992,0,9.339563840903025
10325,10251,St Roch Catholic School,St Elizabeth Catholic School,0.7142857142857143,0.8209008497548318,0.6896551724137931,0.3902439024390244,0.3997040325158948,0,0.2142857142857143,0.15339299776947407,0,13.227727014963964
10325,10253,St Roch Catholic School,St Eugene Catholic School,0.76,0.8124999999999998,0.7307692307692307,0.6097560975609756,0.5547001962252291,0,0.2142857142857143,0.0,0,7.189383570352672
10325,10254,St Roch Catholic School,St Fidelis Catholic School,0.7307692307692308,0.8067793113007157,0.7037037037037037,0.5853658536585367,0.5604485383178051,0,0.2142857142857143,0.12524485821702988,0,7.71957218842226
10325,10259,St Roch Catholic School,St Gabriel Catholic Catholic School,0.5714285714285714,0.8268688657895646,0.5277777777777778,0.4883720930232558,0.5003432887462433,0,0.125,0.0,0,14.193849825124357
10325,10261,St Roch Catholic School,St Gerald Catholic School,0.76,0.8124999999999998,0.7307692307692307,0.5,0.4959348919001854,0,0.1333333333333333,0.0,0,19.533820862234496
10325,10262,St Roch Catholic School,St Gregory Catholic School,0.7692307692307692,0.8000946913656627,0.7037037037037037,0.6097560975609756,0.5242965552319167,0,0.2142857142857143,0.0,0,10.604941775385132
10325,10263,St Roch Catholic School,St Helen Catholic School,0.7916666666666666,0.8255008255012383,0.76,0.5121951219512195,0.5259237061407777,0,0.1428571428571429,0.0,0,15.424246613698338
10325,10264,St Roch Catholic School,St Henry Catholic Catholic School,0.6060606060606061,0.8306745218738338,0.5588235294117647,0.5609756097560976,0.5604485383178051,0,0.1428571428571429,0.06726727939963126,0,20.268295977253093
10325,10267,St Roch Catholic School,St James Catholic School,0.7916666666666666,0.8255008255012383,0.76,0.5116279069767442,0.5000000000000001,0,0.125,0.0,0,11.441832017230906
10325,10270,St Roch Catholic School,St Jerome Catholic School,0.8,0.8437499999999998,0.7692307692307693,0.5116279069767442,0.5098499285104608,0,0.125,0.0,0,6.305333378778237
10325,10271,St Roch Catholic School,St Joachim Catholic School,0.8461538461538461,0.8366600265340756,0.7407407407407407,0.5365853658536586,0.5295135648730969,0,0.1428571428571429,0.06482037235521644,0,23.86667650666812
10325,10273,St Roch Catholic School,St John Catholic School,0.8695652173913043,0.8391463916782737,0.7916666666666666,0.5609756097560976,0.5422692542049052,0,0.2857142857142857,0.0,0,23.350950371285354
10325,10279,St Roch Catholic School,St Josaphat Catholic School,0.7777777777777778,0.8029550685469661,0.6785714285714286,0.5365853658536586,0.5687367919007337,0,0.1428571428571429,0.0,0,17.851426283415183
10325,10280,St Roch Catholic School,St Joseph Catholic School,0.84,0.8437499999999998,0.7692307692307693,0.5365853658536586,0.558156305651438,0,0.0714285714285714,0.0,0,21.257634852905838
10325,10283,St Roch Catholic School,St Jude Catholic School,0.8260869565217391,0.8391463916782737,0.7916666666666666,0.5609756097560976,0.5661385170722979,0,0.2142857142857143,0.0,0,2.652733488294322
10325,10285,St Roch Catholic School,St Kevin Catholic School,0.7916666666666666,0.8255008255012383,0.76,0.4545454545454546,0.43583586846268,0,0.3571428571428571,0.25048971643405976,0,20.957395091829415
10325,10287,St Roch Catholic School,St Leo Catholic School,0.8260869565217391,0.8534918135881966,0.7916666666666666,0.5609756097560976,0.5604485383178051,0,0.2142857142857143,0.07312724241271307,0,16.506744112439996
10325,10288,St Roch Catholic School,St Louis Catholic School,0.8333333333333334,0.8255008255012383,0.76,0.5853658536585367,0.580464557543441,0,0.2142857142857143,0.07669649888473704,0,15.17998979943022
10325,10289,St Roch Catholic School,St Luigi Catholic School,0.7916666666666666,0.8255008255012383,0.76,0.5365853658536586,0.528693668047267,0,0.2142857142857143,0.0,0,13.706471458183122
10325,10290,St Roch Catholic School,St Malachy Catholic School,0.8076923076923077,0.8366600265340756,0.7407407407407407,0.5853658536585367,0.558156305651438,0,0.2857142857142857,0.0,0,32.189843901193065
10325,10295,St Roch Catholic School,St Mark Catholic School,0.8260869565217391,0.8391463916782737,0.7916666666666666,0.5121951219512195,0.5204164998665333,0,0.1428571428571429,0.0,0,14.614622850570234
10325,10296,St Roch Catholic School,St Martha Catholic School,0.8,0.8185577344976238,0.7307692307692307,0.5121951219512195,0.5095246653650681,0,0.0714285714285714,0.0,0,5.362896626704892
10325,10301,St Roch Catholic School,St Mary Catholic School,0.8260869565217391,0.8391463916782737,0.7916666666666666,0.4878048780487805,0.5404325190921692,0,0.0714285714285714,0.0,0,14.990953233167895
10325,10303,St Roch Catholic School,St Matthew Catholic School,0.7692307692307692,0.813733471206735,0.7037037037037037,0.5853658536585367,0.5520560535739333,0,0.2142857142857143,0.0700140042014005,0,11.358802884726531
10325,10304,St Roch Catholic School,St Matthias Catholic School,0.7407407407407407,0.8029550685469661,0.6785714285714286,0.5853658536585367,0.5491251783869153,0,0.2142857142857143,0.06726727939963126,0,17.00286059910608
10325,10305,St Roch Catholic School,St Maurice Catholic School,0.7692307692307692,0.8067793113007157,0.7037037037037037,0.5121951219512195,0.5150787536377127,0,0.0714285714285714,0.0,0,6.3005831910482115
10325,10306,St Roch Catholic School,St Michael Catholic School,0.8076923076923077,0.8492077756084467,0.7407407407407407,0.4878048780487805,0.5192307692307693,0,0.0714285714285714,0.06063390625908324,0,19.739232343475333
10325,10309,St Roch Catholic School,St Monica Catholic School,0.84,0.8249579113843053,0.7307692307692307,0.5853658536585367,0.5687367919007337,0,0.2142857142857143,0.0,0,14.425450544952835
10325,10311,St Roch Catholic School,St Nicholas Catholic School,0.7777777777777778,0.8601219579854333,0.7142857142857143,0.5853658536585367,0.6416236526819377,0,0.2857142857142857,0.280056016805602,0,26.82808936263777
10325,10313,St Roch Catholic School,St Norbert Catholic School,0.7692307692307692,0.8067793113007157,0.7037037037037037,0.5609756097560976,0.5520560535739333,0,0.2857142857142857,0.07669649888473704,0,8.498388757689332
10325,10317,St Roch Catholic School,St Paul Catholic School,0.8260869565217391,0.8437499999999998,0.7916666666666666,0.5365853658536586,0.49526803234395456,0,0.1428571428571429,0.0,0,19.77073651275151
10325,10318,St Roch Catholic School,St Paul VI Catholic School,0.7307692307692308,0.8067793113007157,0.7037037037037037,0.5853658536585367,0.5422692542049052,0,0.2142857142857143,0.0,0,12.459109853581534
10325,10319,St Roch Catholic School,St Pius X Catholic School,0.76,0.8124999999999998,0.7307692307692307,0.5853658536585367,0.5777466648897325,0,0.2142857142857143,0.08574929257125441,0,13.161246182495459
10325,10320,St Roch Catholic School,St Raphael Catholic School,0.8076923076923077,0.8366600265340756,0.7407407407407407,0.6097560975609756,0.649722122736315,0,0.3571428571428571,0.34299717028501764,0,6.88094433047583
10325,10322,St Roch Catholic School,St Richard Catholic School,0.8461538461538461,0.8718572905786446,0.7777777777777778,0.5365853658536586,0.48076923076923084,0,0.2142857142857143,0.0,0,26.268884560169404
10325,10323,St Roch Catholic School,St Rita Catholic School,0.8695652173913043,0.8714212528966687,0.8333333333333334,0.5609756097560976,0.5644633567547863,0,0.1428571428571429,0.0,0,13.168683913393846
10325,10324,St Roch Catholic School,St Robert Catholic School,0.84,0.879191640756707,0.8076923076923077,0.41463414634146345,0.30320365727694704,0,0.1428571428571429,0.0,0,9.85844003679695
