,MUNID,CODEID,TYPE,NO_CIVIQUE,GENERIQUE,LIAISON,SPECIFIQUE,DIRECTION,ADR_COMPLE,NOM_TOPOGR,COTE,SECTION,ENTITEID,GEOM,LONGITUDE,LATITUDE
962,81017,721,Autres services médicaux et de santé,,,,,,610 Avenue de Buckingham,Pavillon du Parc (Buckingham),,,{B5B58A1E-6EE8-4A73-B790-6F35CAB57226},POINT (-75.414059 45.583645),45.583645,-75.414059
963,81017,722,Autre centre de services sociaux,,,,,,105 Boulevard Sacré-Coeur,Les centres jeunesse de l'Outaouais,,,{3D4C365A-A7E7-4621-A08A-F6AFB7ECF5F4},POINT (-75.715176 45.437772),45.437772,-75.715176
964,81017,724,Parc-o-bus,,,,,,255 Rue du Progrès,Parc-o-bus Angers,,,{4A894B86-F80E-4F8B-8F6D-F6268CAB2C3B},POINT (-75.491572 45.524761),45.524761,-75.491572
965,81017,1210,Lieu de culte,,,,,,680 Rue Bergeron,Église Saint-Luc,,,{BD966113-4BC5-4CAD-84CA-A70E1BB8E9C0},POINT (-75.423386 45.578584),45.578584,-75.423386
966,81017,1211,Lieu de culte,,,,,,45 Chemin Donaldson,Église Saint-Stephen,,,{BFF8453A-B8AB-4881-A30A-573B2BB46580},POINT (-75.426701 45.590458),45.590458,-75.426701
967,81017,1212,Lieu de culte,,,,,,1194 Boulevard Saint-René Ouest,Église Jean XXIII,,,{C21ACA28-1994-4263-B6E8-3677F7BD0A26},POINT (-75.704154 45.488066),45.488066,-75.704154
968,81017,1213,Lieu de culte,,,,,,5 Rue Saint-Arthur,Église Notre-Dame-du-Très-Saint-Rosaire,,,{6502CC62-5706-4AAD-93DB-375B3E9891C2},POINT (-75.689534 45.46991),45.46991,-75.689534
969,81017,1214,Lieu de culte,,,,,,300 Rue de l'Abbé-Murray,Église Saint Aloysius Gonzaga,,,{77E51737-F775-4A43-9FE6-E007C13495B0},POINT (-75.646206 45.488226),45.488226,-75.646206
970,81017,1657,"Association civique, sociale et fraternelle",,,,,,1 Chemin des Érables,Chevaliers de Colomb Conseil 6006,,,{7FFAE406-3DDD-4B9A-997E-08B230AA974B},POINT (-75.753213 45.493227),45.493227,-75.753213
971,81017,1216,Lieu de culte,,,,,,144 Rue Jean-René-Monette,Église Saint-Andrew,,,{D56F2EED-769E-4BF9-8A6F-D8663E7F0323},POINT (-75.647737 45.482362),45.482362,-75.647737
972,81017,1237,Lieu de culte,,,,,,245 Boulevard Saint-Joseph,Cathédrale Saint-Joseph,,,{D8F2E738-EC29-4254-872D-A51F0FA21F58},POINT (-75.733871 45.435745),45.435745,-75.733871
973,81017,1238,Lieu de culte,,,,,,35 Boulevard Saint-Raymond,Église Saint-Raymond-de-Pennafort (Altitude Gym),,,{B565A92C-3147-441D-8B42-B4BF678C5E9C},POINT (-75.737113 45.446846),45.446846,-75.737113
974,81017,1241,Lieu de culte,,,,,,523 Montée Paiement,Mission Luthérienne,,,{F207FC07-1365-41C7-AB5C-550F2DDE010B},POINT (-75.676361 45.495066),45.495066,-75.676361
975,81017,1239,Lieu de culte,,,,,,1432 Chemin d'Aylmer,Témoins de Jéhovah,,,{8D9B0DA5-60C9-4AB7-87D9-6CD0FC9D71E6},POINT (-75.76385 45.414566),45.414566,-75.76385
976,81017,1242,Lieu de culte,,,,,,4 Rue Lois,La mosquée de l'Outaouais,,,{4E79D923-DE13-4FF3-8090-5567ED43AAFD},POINT (-75.732058 45.428995),45.428995,-75.732058
977,81017,1243,Lieu de culte,,,,,,185 Avenue Gatineau,Messager Chrétien,,,{DC6AE6AC-4762-45AC-8A8A-430DFF0B6489},POINT (-75.717489 45.487271),45.487271,-75.717489
978,81017,1245,Lieu de culte,,,,,,116 Rue East,Église Nouvelle Alliance,,,{EA511693-7FEA-41F1-A38C-8F229C70018F},POINT (-75.646425 45.480876),45.480876,-75.646425
979,81017,1246,Lieu de culte,,,,,,131 Rue Gorman,Our Redeemer Lutheran Church,,,{F8A6229E-B54C-4F52-A9F1-6BCF46C8681A},POINT (-75.416538 45.598807),45.598807,-75.416538
980,81017,1247,Lieu de culte,,,,,,118 Boulevard du Plateau,Église Chrétienne du Plateau,,,{B35497C4-85A1-42CD-8123-C74FC6E9063C},POINT (-75.775096 45.436408),45.436408,-75.775096
981,81017,1248,Lieu de culte,,,,,,178 Rue de Sillery,Église de Jésus Christ des Saints des Derniers Jours,,,{D1C58B03-5C17-497E-98A9-A2143E78758D},POINT (-75.708713 45.4803),45.4803,-75.708713
982,81017,1249,Lieu de culte,,,,,,437 Boulevard Saint-René Ouest,Église Saint-Richard,,,{DE4F4E24-17B7-4F10-808A-A7DC75D930F3},POINT (-75.667608 45.49138),45.49138,-75.667608
983,81017,1250,Lieu de culte,,,,,,770 Boulevard Gréber,Église Baptiste Évangélique de Gatineau,,,{E508D788-B766-4AB7-B310-AE52B322586E},POINT (-75.704794 45.497447),45.497447,-75.704794
984,81017,851,Rivière et ruisseau,,,,,, ,Ruisseau Moreau,,,{D2AB488D-891B-4CB1-8015-8C15EAB0AF81},POINT (-75.709213 45.462484),45.462484,-75.709213
985,81017,852,Rivière et ruisseau,,,,,, ,Ruisseau Noueux,,,{2649B362-D4A4-43C8-98DD-A42C620FECBF},POINT (-75.631242 45.533836),45.533836,-75.631242
986,81017,853,Rivière et ruisseau,,,,,, ,Ruisseau Leamy,,,{E5B607F3-092E-453A-BCD6-06A61814B679},POINT (-75.729769 45.462556),45.462556,-75.729769
987,81017,854,Barrage,,,,,, ,Barrage du Château-d'Eau,,,{B051CA60-0AA0-48B6-8C0A-F5A6DE86C7FD},POINT (-75.727177 45.429824),45.429824,-75.727177
988,81017,855,Barrage,,,,,, ,Barrage Dufferin,,,{0E4C1944-8FF4-47F8-9D23-42B484293DA8},POINT (-75.417862 45.58458),45.58458,-75.417862
989,81017,856,Barrage,,,,,, ,Barrage du Hameau-du-Lac,,,{43E22CC8-3379-4972-B4D9-96E1DBD12016},POINT (-75.784459 45.475339),45.475339,-75.784459
990,81017,857,Barrage,,,,,, ,Barrage de Hull-2,,,{E2A734BE-18CB-492A-B19B-404BA0B1ED45},POINT (-75.721356 45.42202),45.42202,-75.721356
991,81017,858,Barrage,,,,,, ,Barrage du Lac-Pink,,,{8241DF92-BB6C-4319-9BC0-50F167A0324C},POINT (-75.802255 45.466786),45.466786,-75.802255
992,81017,859,Barrage,,,,,, ,Barrage MacLaren,,,{B1B20842-F607-4D51-85E0-0E91D9A0CF72},POINT (-75.422273 45.589506),45.589506,-75.422273
993,81017,860,Barrage,,,,,, ,Barrage Rhéaume,,,{A83F0EA8-3178-4ACF-80D2-0656319FA726},POINT (-75.422085 45.55991),45.55991,-75.422085
994,81017,861,Rivière et ruisseau,,,,,, ,Ruisseau de la Brasserie,,,{4E41CFEB-7315-407C-8AAD-0C4B93E80234},POINT (-75.725572 45.437584),45.437584,-75.725572
995,81017,862,Autres étendues d'eau,,,,,, ,Petits rapides des Chaudières,,,{447AC666-21EC-445B-B2A4-714CC96D347D},POINT (-75.743006 45.414382),45.414382,-75.743006
996,81017,863,Autres étendues d'eau,,,,,, ,Chutes des Chaudières,,,{71304A23-148C-4F44-8387-BE78D3614379},POINT (-75.723174 45.420159),45.420159,-75.723174
997,81017,864,Rivière et ruisseau,,,,,, ,Cours d'eau Dalton-Bergeron,,,{799D38D6-8E1A-4632-866C-0A584512B337},POINT (-75.601466 45.50234),45.50234,-75.601466
998,81017,865,Autres étendues d'eau,,,,,, ,Trou du Diable,,,{D908A089-8AD4-449F-A7BB-0353968C92C2},POINT (-75.726939 45.421671),45.421671,-75.726939
999,81017,866,Barrage,,,,,, ,Centrale des Rapides-Farmer,,,{EF37D22E-A884-477D-9A57-6AD5B6C594C8},POINT (-75.763269 45.498773),45.498773,-75.763269
1000,81017,867,Monument et site historique,,,,,, ,Monument,,,{6E4D13FA-E22B-45AE-8BC5-DD22C0392ADA},POINT (-75.699602 45.461111),45.461111,-75.699602
1001,81017,868,Monument et site historique,,,,,, ,Monument,,,{2F9FCD95-2FA5-4206-9EEB-41C7CB4311DB},POINT (-75.843999 45.395394),45.395394,-75.843999
1002,81017,869,Monument et site historique,,,,,, ,Monument,,,{97265C0A-42E5-47DB-83CF-168A3E4378F9},POINT (-75.733273 45.423619),45.423619,-75.733273
1003,81017,870,Monument et site historique,,,,,, ,Monument,,,{4C91C5C2-20AD-4392-B4A3-D452E2BD4BCF},POINT (-75.648565 45.483745),45.483745,-75.648565
1004,81017,871,Monument et site historique,,,,,, ,Monument,,,{65CAB19B-242D-4CE5-B260-AF111A229730},POINT (-75.41559 45.587067),45.587067,-75.41559
1005,81017,872,Autres étendues d'eau,,,,,, ,Réservoir de la Blanche,,,{D30390A6-F8B3-4011-B16C-1118F1950B5B},POINT (-75.626814 45.541516),45.541516,-75.626814
1006,81017,835,Rivière et ruisseau,,,,,, ,Rivière Blanche,,,{80594C0A-D5D8-4349-B87C-301AD802764B},POINT (-75.547987 45.49666),45.49666,-75.547987
1007,81017,1331,Résidence pour personnes âgées,,,,,,57 Rue du Couvent,Maison Bruyère,,,{FE9AC453-7ADA-4956-8C3A-CD4C5A0E1BFB},POINT (-75.848821 45.397192),45.397192,-75.848821
1008,81017,1332,Résidence pour personnes âgées,,,,,,85 Rue Joseph-Gosselin,Résidence Beaufort,,,{D43A2F2E-B9B7-4848-B389-B6783A6CD57C},POINT (-75.418972 45.549896),45.549896,-75.418972
1009,81017,735,Résidence pour personnes âgées,,,,,,495 Boulevard de la Gappe,Résidence de la Gappe Phase 4,,,{44E52EA3-E1BC-44D2-8E95-A7EDAC4EFA79},POINT (-75.698161 45.479719),45.479719,-75.698161
1010,81017,1325,Résidence pour personnes âgées,,,,,,106 Rue des Frères-Vachon,Résidence La Famille II,,,{D9F7504F-669F-4427-B5B9-D85C5C160337},POINT (-75.575008 45.509557),45.509557,-75.575008
1011,81017,1326,Résidence pour personnes âgées,,,,,,116 Rue Dugal,Résidence L'Essence-ciel,,,{C6E72445-C6F1-46F0-AB49-5D7790D1193F},POINT (-75.410407 45.547421),45.547421,-75.410407
1012,81017,1352,Terrain de stationnement pour automobiles,,,,,,621 Promenade de la Gatineau,Stationnement Lauriault,,,{8285F3AD-8CDF-4524-97E2-1E6DB583C141},POINT (-75.858116 45.48434),45.48434,-75.858116
1013,81017,1353,Terrain de stationnement pour automobiles,,,,,,620 Promenade de la Gatineau,Stationnement Mulvihill,,,{2D6218D2-4F57-4B7D-9B5A-3D9F7822B9C1},POINT (-75.856462 45.483961),45.483961,-75.856462
1014,81017,1354,Terrain de stationnement pour automobiles,,,,,,500 Promenade de la Gatineau,Stationnement Point de vue lac Pink,,,{ACD2EB31-3274-4EED-B2D2-48460DA6DE08},POINT (-75.807988 45.466705),45.466705,-75.807988
1015,81017,1355,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Asticou,,,{A2668076-0F1C-409D-B1FB-FAAA4083B5BB},POINT (-75.765799 45.450831),45.450831,-75.765799
1016,81017,1356,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Lac des fées,,,{306B23DA-45FB-4331-A42F-7822E9CAA41B},POINT (-75.753393 45.441897),45.441897,-75.753393
1017,81017,1357,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Aire de bienvenue du parc de la Gatineau (3),,,{A9EEA09C-07A2-4C65-9273-CE310334E40D},POINT (-75.761506 45.440485),45.440485,-75.761506
1018,81017,1358,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Maison Charron,,,{9D8D1055-9C49-43E0-BFF3-0B9DC74408AB},POINT (-75.707636 45.434588),45.434588,-75.707636
1019,81017,1359,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Parc Jacques Cartier sud,,,{6795D8BC-74E2-4ED1-9FA9-479FB21C2253},POINT (-75.708048 45.432932),45.432932,-75.708048
1020,81017,1360,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Chaudiere,,,{97D45A8F-AA77-441F-9732-D6653AF3BB5B},POINT (-75.779603 45.401854),45.401854,-75.779603
1021,81017,1361,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Deschenes,,,{9026F970-0C07-413E-B180-B561900B82FC},POINT (-75.799856 45.387367),45.387367,-75.799856
1022,81017,1362,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Rampe de mise à l'eau Deschenes,,,{0C28621B-BD66-43B0-B77D-F87476670314},POINT (-75.800616 45.384338),45.384338,-75.800616
1023,81017,1365,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Relais plein air (2),,,{4E03E2E4-0F8F-4E15-A599-08470915DEB1},POINT (-75.773994 45.46227),45.46227,-75.773994
1024,81017,1374,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Supérieur Mackenzie King (6),,,{CB416814-9C05-41AE-87AA-897689E445D1},POINT (-75.845899 45.484293),45.484293,-75.845899
1025,81017,1375,Terrain de stationnement pour automobiles,,,,,,600 Promenade de la Gatineau,Stationnement Inférieur Mackenzie King,,,{9D3412B7-7DEA-422C-B970-B97F20E915E1},POINT (-75.847904 45.480194),45.480194,-75.847904
1026,81017,1376,Terrain de stationnement pour automobiles,,,,,,510 Promenade de la Gatineau,Stationnement Sentier Lac Pink,,,{EAD6E3BE-148E-49E6-BD0A-2A0007C1EA83},POINT (-75.812159 45.468803),45.468803,-75.812159
1027,81017,1377,Terrain de stationnement pour automobiles,,,,,,401 Promenade de la Gatineau,Stationnement Hickory,,,{B5DA2D75-F1FF-428A-BE23-335222467061},POINT (-75.783913 45.453332),45.453332,-75.783913
1028,81017,1378,Terrain de stationnement pour automobiles,,,,,,100 Promenade du Lac-Leamy,Stationnement Plage du Lac-Leamy,,,{90759CBB-74CA-4A4A-A5E5-A7A587607FCE},POINT (-75.718374 45.451554),45.451554,-75.718374
1029,81017,1379,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Maison du vélo,,,{6FA09089-E0B6-44F1-B717-26039F49AE43},POINT (-75.707824 45.441696),45.441696,-75.707824
1030,81017,1380,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Parc Jacques Cartier nord,,,{3DFCB9B4-D821-4D04-B1E8-6FF8BCD9EDFE},POINT (-75.705694 45.440346),45.440346,-75.705694
1031,81017,1381,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Bâtiment Fontaine,,,{593C122A-8404-487D-889A-545A7FABF3AD},POINT (-75.708063 45.435993),45.435993,-75.708063
1032,81017,1382,Terrain de stationnement pour automobiles,,,,,, ,Stationnement Champlain,,,{48FB0FED-A008-4FDE-8098-24148B990A6D},POINT (-75.766172 45.411345),45.411345,-75.766172
1033,81017,1384,Piscine,,,,,,175 Rue Front,Pataugeoire Front,,,{0E5BD7A8-D898-40AB-9172-7F90A1C29419},POINT (-75.85752 45.405471),45.405471,-75.85752
1034,81017,1385,Piscine,,,,,,42 Rue Alexis-Rajotte,Jeux d'eau Claude-Rioux,,,{D17F6913-C427-4B79-B86D-FCA866313671},POINT (-75.86038 45.402342),45.402342,-75.86038
1035,81017,1386,Piscine,,,,,,100 Rue de la Boussole,Jeux d'eau d'Arcy-McGee-Symmes,,,{06C34A51-AF97-4F75-8EE9-D63D6232B0E4},POINT (-75.802876 45.422406),45.422406,-75.802876
1036,81017,1387,Piscine,,,,,,35 Rue du Renard,Jeux d'eau Renard,,,{6E93F11B-C31E-4552-966B-6FF67F9C6F54},POINT (-75.856102 45.41327),45.41327,-75.856102
1037,81017,1388,Piscine,,,,,,15 Rue Émile-Zola,Jeux d'eau Émile-Zola,,,{BCCACCA7-786A-4DCB-8DB5-DEB78F054E66},POINT (-75.795411 45.409681),45.409681,-75.795411
1038,81017,1389,Piscine,,,,,,250 Avenue du Bois-Franc,Jeux d'eau Jardins-Lavignes,,,{0B9A2133-313A-4022-81BE-634EE3887166},POINT (-75.839603 45.417345),45.417345,-75.839603
1039,81017,1390,Piscine,,,,,,26 Rue Arthur-Whelan,Jeux d'eau Kenneth-Llyod,,,{5153BB81-FE2C-4477-B67E-DAC43F7C8104},POINT (-75.807704 45.383729),45.383729,-75.807704
1040,81017,1391,Piscine,,,,,,5 Rue Louis-Roy,Jeux d'eau Louis-Roy,,,{2C63F4B3-8030-430B-98BD-47FA824D81DD},POINT (-75.831254 45.384188),45.384188,-75.831254
1041,81017,1392,Piscine,,,,,,56 Rue Lynn,Jeux d'eau Robert-Stewart,,,{6F06F2A5-006E-4916-BED2-A31995DC99A3},POINT (-75.800038 45.398377),45.398377,-75.800038
1042,81017,1393,Piscine,,,,,,674 Rue Bergeron,Jeux d'eau Lions,,,{3C97A510-999E-427B-BB11-3A63D691A307},POINT (-75.423766 45.579491),45.579491,-75.423766
1043,81017,1394,Piscine,,,,,,181 Rue Joseph,Jeux d'eau Joseph,,,{7E3D3042-9504-4DC4-A4A8-23364260BF9E},POINT (-75.411768 45.591371),45.591371,-75.411768
1044,81017,1395,Piscine,,,,,,449 Rue Nobert,Jeux d'eau Vignobles,,,{F8FAE0BB-18C8-402E-8605-012CE090721C},POINT (-75.671222 45.504182),45.504182,-75.671222
1045,81017,1397,Piscine,,,,,,555 Rue Gouin,Jeux d'eau Édouard-Mercier,,,{3245C621-77AA-4219-9734-8D3D18B278BA},POINT (-75.670059 45.486254),45.486254,-75.670059
1046,81017,1398,Piscine,,,,,,Rue Davidson Est,Jeux d'eau Joseph-H-Maloney,,,{A405D39A-C6CB-45BC-84FD-C4CA6A3AC039},POINT (-75.634909 45.505),45.505,-75.634909
1047,81017,1399,Piscine,,,,,,181 Rue de Lausanne,Jeux d'eau Laflèche,,,{DEAA4AF1-BC86-4377-82A0-E7046D08D1C2},POINT (-75.684954 45.476913),45.476913,-75.684954
1048,81017,1400,Piscine,,,,,,81 Rue de Bourassa,Jeux d'eau Marcel-Gladu,,,{3AA9E121-42B1-479D-BFBE-A5A2F1BE8F9B},POINT (-75.710091 45.484323),45.484323,-75.710091
1049,81017,1401,Piscine,,,,,,77 Rue Sabourin,Jeux d'eau Racicot,,,{B9F67363-2E4D-48CD-BE27-4081C54936CC},POINT (-75.631713 45.480003),45.480003,-75.631713
1050,81017,1402,Piscine,,,,,,160 Rue des Fleurs,Jeux d'eau Raymond-Madore,,,{940E4E6A-F625-456C-941C-0BAD38C7C6E8},POINT (-75.606776 45.505645),45.505645,-75.606776
1051,81017,1403,Piscine,,,,,,288 Chemin Lebaudy,Jeux d'eau René-Lévesque,,,{7F240CF3-2B56-4504-8310-573F2A43D4D1},POINT (-75.738068 45.497628),45.497628,-75.738068
1052,81017,1404,Piscine,,,,,,22 Rue d'Auvergne,Jeux d'eau Riviera,,,{22AF1918-73EC-4C06-B6A9-BC959C7AFF8F},POINT (-75.724203 45.474476),45.474476,-75.724203
1053,81017,1405,Piscine,,,,,,238 Boulevard Saint-René Est,Jeux d'eau Saint-René,,,{DD105A78-2220-4AFB-ABF0-CB23E2EEB41D},POINT (-75.646957 45.491243),45.491243,-75.646957
1054,81017,1406,Piscine,,,,,,36(A) Rue Thérien,Jeux d'eau Bisson,,,{E758C34E-1687-47E2-B2C1-E3A1229891E5},POINT (-75.756073 45.455995),45.455995,-75.756073
1055,81017,1407,Piscine,,,,,,54 Rue Tassé,Jeux d'eau Daniel-Johnson,,,{E4B416E8-8E8C-48F5-B376-CCA1161AD6BC},POINT (-75.746528 45.46613),45.46613,-75.746528
1056,81017,1408,Piscine,,,,,,479 Boulevard des Hautes-Plaines,Jeux d'eau Hautes-Plaines,,,{F9B3BC23-661E-4189-B31B-A34A21521FF1},POINT (-75.764964 45.472726),45.472726,-75.764964
1057,81017,1409,Piscine,,,,,,150 Boulevard des Trembles,Jeux d'eau Trembles,,,{17E47EF7-71F9-416E-9DE9-B2F80AE9696E},POINT (-75.767698 45.426401),45.426401,-75.767698
1058,81017,1410,Piscine,,,,,,1 Rue Goyette,Jeux d'eau Desjardins,,,{F605A459-0389-44E7-B237-97E293665521},POINT (-75.717286 45.444526),45.444526,-75.717286
1059,81017,1411,Piscine,,,,,,79 Rue du Gabbro,Jeux d'eau Gabbro,,,{B4799C9F-7683-4354-A120-B90614A5FD8F},POINT (-75.79103 45.480089),45.480089,-75.79103
1060,81017,1412,Piscine,,,,,,155 Rue de l'Atmosphère,Jeux d'eau Plateau,,,{F1AFED5B-9839-4B98-935A-18AC8300B1DF},POINT (-75.7828 45.439368),45.439368,-75.7828
1061,81017,1413,Piscine,,,,,,50 Rue Isidore-Ostiguy,Jeux d'eau Dupuis,,,{45CD5CD2-E9D8-4F18-BFF2-8314F6A99229},POINT (-75.718571 45.435083),45.435083,-75.718571
1062,81017,1334,École primaire,,,,,,120 Rue Nancy-Elliott,École des Cavaliers,,,{112DCEF3-5C37-42A4-98E7-B99FCBAD1D82},POINT (-75.800315 45.399485),45.399485,-75.800315
1063,81017,1414,Piscine,,,,,,33 Rue Hanson,Jeux d'eau Jean-Dallaire,,,{A96D6D72-DE4A-47BB-B95B-582623068329},POINT (-75.727273 45.426608),45.426608,-75.727273
1064,81017,1415,Piscine,,,,,,2 Rue Fortier,Jeux d'eau Larocque,,,{5401DB5F-554A-465E-BF46-8A9BD7EE2672},POINT (-75.736915 45.436594),45.436594,-75.736915
1065,81017,1416,Piscine,,,,,,1 Rue Lévesque,Jeux d'eau Laurent-Groulx,,,{77C8BF67-6BE3-4183-BDBD-913B89947DC2},POINT (-75.739947 45.445865),45.445865,-75.739947
1066,81017,666,Piscine,,,,,,205 Rue de Bruxelles,Jeux d'eau Central,,,{CB108143-D5F9-442D-BE96-7D2D48A7CA0B},POINT (-75.80098 45.433958),45.433958,-75.80098
1067,81017,1418,Piscine,,,,,,185 Rue des Samares,Jeux d'eau l'Érablière,,,{9182A6E2-1313-465B-9AC8-270E9371D69E},POINT (-75.438469 45.559248),45.559248,-75.438469
1068,81017,1419,Piscine,,,,,,1100 Rue Yvon-Pichette,Jeux d'eau Gilles-Maisonneuve,,,{5074268D-1948-433A-884F-6D48F4850184},POINT (-75.488669 45.526364),45.526364,-75.488669
1069,81017,1420,Piscine,,,,,,1109 Rue de Neuville,Jeux d'eau Marc-Gosselin,,,{6FADD265-E51C-4D59-9148-8DE534EBA7E1},POINT (-75.483314 45.536631),45.536631,-75.483314
1070,81017,1421,Monument et site historique,,,,,,14 Rue Papineau,Monument place du Portugal,,,{ECF8B607-7DD5-449C-ABED-C0F02122C0EB},POINT (-75.72603 45.430111),45.430111,-75.72603
1071,81017,1423,Centre communautaire,,,,,,305 Rue Saint-Rédempteur,Chalet de tennis de l'ile,,,{517CC51F-F2CD-446F-8476-34842E1E2439},POINT (-75.724018 45.437046),45.437046,-75.724018
1072,81017,1427,Autre parc,,,,,,1717 Boulevard Saint-René Est,Parc Lucien-Gendron,,,{E59DDEBB-6784-463A-B0CF-103DF4F5AAE8},POINT (-75.573417 45.509873),45.509873,-75.573417
1073,81017,1428,Autre parc,,,,,,771 Rue Maclaren Est,Parc du 8 octobre 1906,,,{1712FEA3-3902-4F2B-9387-AB1C68252AD9},POINT (-75.401387 45.580011),45.580011,-75.401387
1074,81017,1514,Parc récréatif,,,,,,100 rue Gamelin,Domaine Fairview ,,,{86B5DB92-3FC4-4059-AE93-8C2CAF9C0CA0},POINT (-75.738911 45.444286),45.444286,-75.738911
1075,81017,1424,Autre parc,,,,,,75 Rue du Britannia,Parc du Britannia,,,{2FE80E64-31BB-4365-B044-1A0CB76E11AA},POINT (-75.827813 45.41305),45.41305,-75.827813
1076,81017,1426,Autre parc,,,,,,25 Rue de la Spartan,Parc de la Spartan,,,{7FA221B9-0179-45FB-BE96-B98AF1BEC521},POINT (-75.873781 45.407457),45.407457,-75.873781
1077,81017,1425,Autre parc,,,,,,100 Rue du Carcajou,Parc du Carcajou,,,{6E093C5F-C4DE-4BC5-9110-5E5248A9BF78},POINT (-75.852052 45.414567),45.414567,-75.852052
1078,81017,1445,Autre parc,,,,,,205 Rue Jean-Baptiste-Routhier,Parc Jean-Baptiste-Routhier,,,{B390FE7D-D605-41D8-84E1-42CA16FA1A85},POINT (-75.437673 45.545393),45.545393,-75.437673
1079,81017,1440,Service de garderie,,,,,,140 Rue des Becs-Scie,Service de garde en milieu familial - Ghada Larbi,,,{AEF0DC38-F89C-498E-AFA5-A5AC448662A9},POINT (-75.485739 45.521584),45.521584,-75.485739
1080,81017,1432,Service de garderie,,,,,,1256 Rue des Laurentides,Service de garde en milieu familial - Isabelle Cadieux,,,{1E7107C1-A880-49EB-9B54-A4176EA9C822},POINT (-75.496543 45.526907),45.526907,-75.496543
1081,81017,1436,Service de garderie,,,,,,103 Rue Burke,Service de garde en milieu familial - Christelle Dupont,,,{9B13B8BD-412F-46B3-B5B8-40A65C2BEFA9},POINT (-75.485522 45.526337),45.526337,-75.485522
1082,81017,1438,Service de garderie,,,,,,396 Rue de Castillon,Service de garde en milieu familial - Isabelle Hart,,,{6211E227-87BF-40EE-9766-5CE889B9D013},POINT (-75.487466 45.529595),45.529595,-75.487466
1083,81017,1429,Autre parc,,,,,,132 Rue Edgar-Degas,Parc Edgar-Degas,,,{85F80FF2-042E-40DD-A20F-791C2C2FD84E},POINT (-75.612461 45.501914),45.501914,-75.612461
1084,81017,1433,Service de garderie,,,,,,118 Rue d'Albion,Service de garde en milieu familial - Josée Camirand,,,{C18B9922-E925-49B9-9DD1-1F8571DD8361},POINT (-75.498211 45.524205),45.524205,-75.498211
1085,81017,1434,Service de garderie,,,,,,184 Rue de Bourgneuf,Service de garde en milieu familial - Josée Céré,,,{DCC19EE9-BA7D-4691-A9D6-7957621E5FE5},POINT (-75.482139 45.531396),45.531396,-75.482139
1086,81017,1437,Service de garderie,,,,,,1133 Rue de Genève,Service de garde en milieu familial - Lisette Gagné,,,{10BCC85D-A3B9-4751-9BC4-1CEC47486B99},POINT (-75.493287 45.525115),45.525115,-75.493287
1087,81017,1450,Service de garderie,,,,,,155 Chemin Mongeon,Service de garde en milieu familial - Isabelle Renaud,,,{A89CCF7A-4CE0-433F-ACA5-15535EF88EB9},POINT (-75.521693 45.517031),45.517031,-75.521693
1088,81017,1455,Service de garderie,,,,,,1147 Rue de Neuville,Service de garde en milieu familial - Chantal Simard,,,{732C099D-1BAF-4D74-9408-D51112D5E46F},POINT (-75.487581 45.53483),45.53483,-75.487581
1089,81017,1446,Service de garderie,,,,,,38 Rue de Bergerac,Service de garde en milieu familial - Emilie Moreau,,,{E7E299BA-1BF1-4CBA-AECA-1AB7AACEC7B4},POINT (-75.490752 45.530952),45.530952,-75.490752
1090,81017,1453,Service de garderie,,,,,,140 Rue d'Arizona,Service de garde en milieu familial - Linda Robinson,,,{40C04B5B-1783-4D1B-A62A-4602D08CEEDA},POINT (-75.496983 45.524716),45.524716,-75.496983
1091,81017,1449,Service de garderie,,,,,,118 Rue des Sarcelles,Service de garde en milieu familial - Nathalie Poirier,,,{405BF15B-DE9A-4787-9C0C-1588B79BA099},POINT (-75.493641 45.520379),45.520379,-75.493641
1092,81017,1451,Service de garderie,,,,,,184 Rue de l'Hermitage,Service de garde en milieu familial - Chantal Richer,,,{FB1A27A6-1D63-41D1-BB13-81EA3FC1825F},POINT (-75.484218 45.533999),45.533999,-75.484218
1093,81017,1447,Service de garderie,,,,,,152 Rue des Hauts-Bois,Service de garde en milieu familial - Jocelyne Parent,,,{EDE1AEFB-FB8D-4BFA-B711-A12E43AED91D},POINT (-75.482088 45.528207),45.528207,-75.482088
1094,81017,1466,Service de garderie,,,,,,113 Rue des Liards,Service de garde en milieu familial - Francine Béliar,,,{08F8F176-F810-41FA-957F-81DD0F5F3580},POINT (-75.436385 45.558247),45.558247,-75.436385
1095,81017,1488,Service de garderie,,,,,,42 Rue Scullion,Service de garde en milieu familial - Julie Boisvenue,,,{FFC5F70A-10E8-4420-BF34-EAC592DC5210},POINT (-75.42759 45.569867),45.569867,-75.42759
